respondent_id,sex,age,age_10,age_5,job_group,job,area,area_group,area_capital,SQ3_에스프레소,SQ3_아메리카노,SQ3_카페라떼,SQ3_카푸치노,SQ3_콜드브루,SQ3_콜드브루라떼,SQ3_드립핸드드립,SQ3_달콤한커피류,SQ3_얼음갈린커피,SQ3_기본티,SQ3_달콤한티,SQ3_과일티에이드,SQ3_얼음갈린티,SQ3_스무디쉐이크,SQ3_주스에이드,SQ4_1순위,SQ4_2순위,SQ4_3순위,visit_스타벅스,스타벅스_Q9_에스프레소베이스,스타벅스_Q9_우유베이스커피,스타벅스_Q9_아이스크림커피,스타벅스_Q9_우유베이스티,스타벅스_Q9_티차류,스타벅스_Q9_스무디프라페,스타벅스_Q9_주스에이드,스타벅스_Q8_평일아침,스타벅스_Q8_평일오전,스타벅스_Q8_평일점심,스타벅스_Q8_평일오후,스타벅스_Q8_평일저녁,스타벅스_Q8_평일밤,스타벅스_Q8_주말아침,스타벅스_Q8_주말오전,스타벅스_Q8_주말점심,스타벅스_Q8_주말오후,스타벅스_Q8_주말저녁,스타벅스_Q8_주말밤,visit_투썸플레이스,투썸플레이스_Q9_에스프레소베이스,투썸플레이스_Q9_우유베이스커피,투썸플레이스_Q9_아이스크림커피,투썸플레이스_Q9_우유베이스티,투썸플레이스_Q9_티차류,투썸플레이스_Q9_스무디프라페,투썸플레이스_Q9_주스에이드,투썸플레이스_Q8_평일아침,투썸플레이스_Q8_평일오전,투썸플레이스_Q8_평일점심,투썸플레이스_Q8_평일오후,투썸플레이스_Q8_평일저녁,투썸플레이스_Q8_평일밤,투썸플레이스_Q8_주말아침,투썸플레이스_Q8_주말오전,투썸플레이스_Q8_주말점심,투썸플레이스_Q8_주말오후,투썸플레이스_Q8_주말저녁,투썸플레이스_Q8_주말밤,visit_이디야,이디야_Q9_에스프레소베이스,이디야_Q9_우유베이스커피,이디야_Q9_아이스크림커피,이디야_Q9_우유베이스티,이디야_Q9_티차류,이디야_Q9_스무디프라페,이디야_Q9_주스에이드,이디야_Q8_평일아침,이디야_Q8_평일오전,이디야_Q8_평일점심,이디야_Q8_평일오후,이디야_Q8_평일저녁,이디야_Q8_평일밤,이디야_Q8_주말아침,이디야_Q8_주말오전,이디야_Q8_주말점심,이디야_Q8_주말오후,이디야_Q8_주말저녁,이디야_Q8_주말밤,visit_메가커피,메가커피_Q9_에스프레소베이스,메가커피_Q9_우유베이스커피,메가커피_Q9_아이스크림커피,메가커피_Q9_우유베이스티,메가커피_Q9_티차류,메가커피_Q9_스무디프라페,메가커피_Q9_주스에이드,메가커피_Q8_평일아침,메가커피_Q8_평일오전,메가커피_Q8_평일점심,메가커피_Q8_평일오후,메가커피_Q8_평일저녁,메가커피_Q8_평일밤,메가커피_Q8_주말아침,메가커피_Q8_주말오전,메가커피_Q8_주말점심,메가커피_Q8_주말오후,메가커피_Q8_주말저녁,메가커피_Q8_주말밤,visit_컴포즈커피,컴포즈커피_Q9_에스프레소베이스,컴포즈커피_Q9_우유베이스커피,컴포즈커피_Q9_아이스크림커피,컴포즈커피_Q9_우유베이스티,컴포즈커피_Q9_티차류,컴포즈커피_Q9_스무디프라페,컴포즈커피_Q9_주스에이드,컴포즈커피_Q8_평일아침,컴포즈커피_Q8_평일오전,컴포즈커피_Q8_평일점심,컴포즈커피_Q8_평일오후,컴포즈커피_Q8_평일저녁,컴포즈커피_Q8_평일밤,컴포즈커피_Q8_주말아침,컴포즈커피_Q8_주말오전,컴포즈커피_Q8_주말점심,컴포즈커피_Q8_주말오후,컴포즈커피_Q8_주말저녁,컴포즈커피_Q8_주말밤,visit_뺵다방,뺵다방_Q9_에스프레소베이스,뺵다방_Q9_우유베이스커피,뺵다방_Q9_아이스크림커피,뺵다방_Q9_우유베이스티,뺵다방_Q9_티차류,뺵다방_Q9_스무디프라페,뺵다방_Q9_주스에이드,뺵다방_Q8_평일아침,뺵다방_Q8_평일오전,뺵다방_Q8_평일점심,뺵다방_Q8_평일오후,뺵다방_Q8_평일저녁,뺵다방_Q8_평일밤,뺵다방_Q8_주말아침,뺵다방_Q8_주말오전,뺵다방_Q8_주말점심,뺵다방_Q8_주말오후,뺵다방_Q8_주말저녁,뺵다방_Q8_주말밤
R0027,여,47,40대,45~49,직장인,자유/전문직,부산,5대광역시,비수도권,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R0028,남,23,20대,20~24,기타직업,자유/전문직,서울,서울,수도권,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,아메리카노,카페라떼,스무디쉐이크,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R0029,남,44,40대,40~44,직장인,자영업,서울,서울,수도권,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,카페라떼,아메리카노,주스에이드,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0030,남,26,20대,25~29,직장인,사무/기술직,경남,기타지역,비수도권,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,아메리카노,얼음갈린커피,주스에이드,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0031,여,22,20대,20~24,대학(원)생,대학생,광주,5대광역시,비수도권,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,아메리카노,주스에이드,카페라떼,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0032,여,56,50대,55~59,직장인,사무/기술직,서울,서울,수도권,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,아메리카노,스무디쉐이크,에스프레소,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0033,남,55,50대,55~59,직장인,사무/기술직,대구,5대광역시,비수도권,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,아메리카노,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0034,여,37,30대,35~39,기타직업,기타,제주,기타지역,비수도권,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,달콤한커피류,스무디쉐이크,카페라떼,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0035,여,40,40대,40~44,직장인,자유/전문직,광주,5대광역시,비수도권,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,아메리카노,달콤한커피류,콜드브루라떼,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0036,남,53,50대,50~54,대학(원)생,대학생,전남,기타지역,비수도권,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,달콤한커피류,아메리카노,얼음갈린티,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0037,남,52,50대,50~54,전업주부,전업주부,경기,서울외수도권,수도권,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,아메리카노,카페라떼,달콤한커피류,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0038,여,27,20대,25~29,기타직업,자영업,경기,서울외수도권,수도권,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,카페라떼,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0039,남,47,40대,45~49,직장인,사무/기술직,서울,서울,수도권,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,아메리카노,달콤한커피류,스무디쉐이크,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0040,남,37,30대,35~39,직장인,사무/기술직,부산,5대광역시,비수도권,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,콜드브루,달콤한티,얼음갈린커피,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0041,여,49,40대,45~49,대학(원)생,대학생,경북,기타지역,비수도권,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,주스에이드,아메리카노,달콤한커피류,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0042,여,52,50대,50~54,직장인,사무/기술직,광주,5대광역시,비수도권,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,아메리카노,달콤한커피류,얼음갈린티,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0043,남,53,50대,50~54,직장인,자영업,경기,서울외수도권,수도권,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,달콤한티,아메리카노,주스에이드,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0044,남,53,50대,50~54,기타직업,경영/관리직,전북,기타지역,비수도권,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,아메리카노,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0045,여,31,30대,30~34,직장인,사무/기술직,경남,기타지역,비수도권,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,아메리카노,카페라떼,스무디쉐이크,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
R0046,여,47,40대,45~49,직장인,사무/기술직,서울,서울,수도권,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,아메리카노,얼음갈린티,카페라떼,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0047,여,46,40대,45~49,기타직업,기능/작업직,대구,5대광역시,비수도권,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,아메리카노,과일티에이드,카페라떼,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0048,여,51,50대,50~54,직장인,사무/기술직,경기,서울외수도권,수도권,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,달콤한커피류,얼음갈린티,카페라떼,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0049,여,47,40대,45~49,직장인,사무/기술직,경기,서울외수도권,수도권,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,과일티에이드,아메리카노,,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0050,여,56,50대,55~59,직장인,사무/기술직,전남,기타지역,비수도권,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,아메리카노,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0051,남,26,20대,25~29,기타직업,자유/전문직,강원,기타지역,비수도권,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,아메리카노,달콤한티,드립핸드드립,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0052,남,32,30대,30~34,직장인,경영/관리직,부산,5대광역시,비수도권,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,아메리카노,달콤한티,얼음갈린커피,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0053,여,25,20대,25~29,전업주부,전업주부,서울,서울,수도권,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,콜드브루,과일티에이드,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0054,남,21,20대,20~24,전업주부,전업주부,대전,5대광역시,비수도권,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,얼음갈린티,카페라떼,아메리카노,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R0055,남,34,30대,30~34,직장인,사무/기술직,전북,기타지역,비수도권,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,아메리카노,얼음갈린커피,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0056,여,45,40대,45~49,기타직업,기타,서울,서울,수도권,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,아메리카노,얼음갈린티,스무디쉐이크,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0057,여,59,50대,55~59,직장인,판매/영업 서비스직,충남,기타지역,비수도권,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,아메리카노,카페라떼,과일티에이드,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0058,여,56,50대,55~59,전업주부,전업주부,대구,5대광역시,비수도권,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,아메리카노,과일티에이드,주스에이드,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
