user_id,gender,age,age_band,age_5,job,area,reg_date
U0780,남,50,50대,50~54,사무/기술직,강원,2024-07-18
U1795,여,53,50대,50~54,판매/영업,경기,2023-08-27
U0478,남,43,40대,40~44,대학생,울산,2023-07-03
U1151,여,27,20대,25~29,자유/전문직,부산,2024-02-12
U1980,여,56,50대,55~59,사무/기술직,대전,2024-03-11
U1616,여,49,40대,45~49,기타,서울,2024-02-02
U1488,여,44,40대,40~44,사무/기술직,서울,2024-02-08
U1454,여,42,40대,40~44,자유/전문직,광주,2023-07-02
U1171,여,27,20대,25~29,자유/전문직,전북,2023-09-22
U0015,남,21,20대,20~24,자영업,서울,2023-09-02
U0350,남,37,30대,35~39,대학생,충남,2024-11-19
U1516,여,42,40대,40~44,사무/기술직,경기,2024-07-10
U1247,여,32,30대,30~34,기능/작업직,경기,2024-04-14
U0198,남,28,20대,25~29,자유/전문직,인천,2024-11-01
U1372,여,36,30대,35~39,사무/기술직,광주,2024-02-14
U0863,남,53,50대,50~54,전업주부,서울,2024-03-24
U1511,여,40,40대,40~44,사무/기술직,부산,2023-04-11
U0114,남,27,20대,25~29,사무/기술직,부산,2023-12-01
U0597,남,46,40대,45~49,경영/관리직,서울,2023-03-07
U1888,여,57,50대,55~59,농업,경기,2023-12-10
U0306,남,34,30대,30~34,대학생,경기,2023-07-20
U0398,남,35,30대,35~39,대학생,전북,2023-01-26
U1833,여,51,50대,50~54,사무/기술직,세종,2023-03-14
U1799,여,50,50대,50~54,대학생,광주,2023-04-17
U0487,남,44,40대,40~44,판매/영업,경기,2024-06-03
U1142,여,29,20대,25~29,자유/전문직,부산,2024-07-17
U1191,여,25,20대,25~29,전업주부,경기,2024-06-04
U1586,여,48,40대,45~49,사무/기술직,서울,2023-09-13
U0885,남,58,50대,55~59,자유/전문직,경남,2023-09-08
U1582,여,47,40대,45~49,자영업,경북,2024-08-17
U0146,남,26,20대,25~29,무직,서울,2023-02-25
U1890,여,59,50대,55~59,자유/전문직,충남,2023-09-17
U0475,남,41,40대,40~44,경영/관리직,서울,2024-01-23
U0056,남,22,20대,20~24,사무/기술직,서울,2023-02-14
U1720,여,51,50대,50~54,경영/관리직,부산,2023-11-22
U1658,여,47,40대,45~49,전업주부,서울,2024-09-02
U0978,남,58,50대,55~59,사무/기술직,서울,2024-03-21
U0091,남,25,20대,25~29,자영업,부산,2023-05-18
U0064,남,23,20대,20~24,사무/기술직,경남,2023-11-13
U0816,남,51,50대,50~54,사무/기술직,경기,2024-01-25
U0307,남,34,30대,30~34,대학원생,대구,2024-05-13
U1196,여,29,20대,25~29,사무/기술직,경북,2023-08-23
U1794,여,52,50대,50~54,기능/작업직,서울,2023-05-10
U1542,여,43,40대,40~44,경영/관리직,서울,2024-09-22
U0512,남,44,40대,40~44,사무/기술직,인천,2024-06-22
U1346,여,38,30대,35~39,자유/전문직,경북,2024-09-05
U0892,남,59,50대,55~59,전업주부,경남,2024-11-06
U0599,남,48,40대,45~49,판매/영업,경기,2023-06-10
U0407,남,38,30대,35~39,사무/기술직,대구,2024-10-18
U1564,여,41,40대,40~44,전업주부,경기,2023-07-05
U0250,남,34,30대,30~34,사무/기술직,충남,2023-01-16
U0942,남,56,50대,55~59,자유/전문직,부산,2023-05-01
U1546,여,42,40대,40~44,사무/기술직,강원,2024-07-09
U0236,남,33,30대,30~34,자유/전문직,경기,2024-06-11
U1910,여,57,50대,55~59,무직,충남,2023-10-25
U0812,남,50,50대,50~54,자영업,경기,2023-11-02
U0341,남,38,30대,35~39,대학생,제주,2024-03-10
U0771,남,52,50대,50~54,자유/전문직,서울,2023-10-03
U1382,여,38,30대,35~39,경영/관리직,대구,2023-12-10
U0402,남,37,30대,35~39,대학생,서울,2024-04-17
U1309,여,30,30대,30~34,사무/기술직,울산,2023-08-26
U0786,남,51,50대,50~54,전업주부,경남,2024-09-28
U0527,남,44,40대,40~44,무직,서울,2023-10-12
U1157,여,25,20대,25~29,자유/전문직,서울,2023-04-23
U1424,여,36,30대,35~39,사무/기술직,경남,2023-06-19
U1598,여,45,40대,45~49,무직,충북,2023-07-19
U0641,남,47,40대,45~49,전업주부,경북,2024-09-08
U1968,여,57,50대,55~59,사무/기술직,경기,2023-01-16
U0777,남,54,50대,50~54,자영업,경기,2023-09-21
U1518,여,44,40대,40~44,기타,대전,2023-09-02
U0904,남,59,50대,55~59,전업주부,대구,2024-07-14
U1288,여,33,30대,30~34,전업주부,서울,2024-10-14
U0399,남,39,30대,35~39,무직,충북,2024-10-30
U1150,여,26,20대,25~29,사무/기술직,경기,2023-12-16
U1609,여,46,40대,45~49,사무/기술직,울산,2023-02-05
U1722,여,54,50대,50~54,경영/관리직,서울,2023-03-27
U0562,남,41,40대,40~44,경영/관리직,광주,2023-11-18
U1899,여,55,50대,55~59,기능/작업직,경기,2023-02-25
U0183,남,28,20대,25~29,사무/기술직,울산,2024-08-22
U0077,남,20,20대,20~24,사무/기술직,서울,2024-04-28
U0001,남,24,20대,20~24,사무/기술직,부산,2023-01-28
U1032,여,20,20대,20~24,사무/기술직,경기,2024-07-15
U0111,남,25,20대,25~29,사무/기술직,경기,2024-03-24
U0451,남,38,30대,35~39,사무/기술직,인천,2023-06-02
U0505,남,44,40대,40~44,사무/기술직,전남,2023-01-20
U0075,남,21,20대,20~24,대학생,서울,2024-08-25
U0228,남,34,30대,30~34,판매/영업,충북,2024-11-30
U1557,여,40,40대,40~44,대학생,제주,2023-07-10
U1721,여,51,50대,50~54,사무/기술직,경기,2024-01-18
U0382,남,37,30대,35~39,기능/작업직,경남,2024-03-28
U0129,남,29,20대,25~29,자유/전문직,경남,2023-03-10
U1320,여,32,30대,30~34,대학생,경기,2023-11-30
U1747,여,50,50대,50~54,사무/기술직,대구,2024-02-24
U1983,여,55,50대,55~59,사무/기술직,인천,2023-03-20
U1269,여,32,30대,30~34,대학생,충남,2023-10-18
U0098,남,29,20대,25~29,기능/작업직,서울,2024-04-03
U0354,남,36,30대,35~39,기타,경기,2024-11-29
U1521,여,40,40대,40~44,사무/기술직,서울,2023-01-15
U1374,여,36,30대,35~39,사무/기술직,부산,2023-02-11
U1621,여,48,40대,45~49,무직,경기,2023-04-18
U0320,남,32,30대,30~34,자영업,서울,2023-05-12
U1027,여,24,20대,20~24,무직,부산,2024-08-08
U1077,여,23,20대,20~24,전업주부,울산,2024-09-25
U1868,여,56,50대,55~59,기타,서울,2024-06-08
U1804,여,51,50대,50~54,경영/관리직,전남,2023-09-14
U0574,남,43,40대,40~44,판매/영업,강원,2023-09-22
U0020,남,24,20대,20~24,경영/관리직,경기,2024-01-25
U1092,여,21,20대,20~24,사무/기술직,서울,2024-11-19
U1914,여,57,50대,55~59,전업주부,경기,2023-08-12
U1464,여,43,40대,40~44,사무/기술직,경기,2024-08-25
U1786,여,54,50대,50~54,자유/전문직,부산,2023-08-22
U0975,남,58,50대,55~59,기능/작업직,서울,2024-09-05
U0239,남,31,30대,30~34,사무/기술직,서울,2023-07-01
U1313,여,32,30대,30~34,사무/기술직,서울,2023-01-13
U0658,남,49,40대,45~49,사무/기술직,경기,2023-02-24
U1149,여,26,20대,25~29,기능/작업직,인천,2023-11-13
U0223,남,30,30대,30~34,경영/관리직,부산,2023-05-28
U0849,남,50,50대,50~54,전업주부,광주,2024-02-21
U0325,남,32,30대,30~34,경영/관리직,경북,2024-07-18
U1895,여,55,50대,55~59,사무/기술직,경기,2024-05-25
U1238,여,34,30대,30~34,자영업,부산,2024-04-06
U0007,남,23,20대,20~24,대학생,경기,2024-09-08
U1416,여,36,30대,35~39,자유/전문직,전남,2023-10-12
U0823,남,54,50대,50~54,자유/전문직,서울,2023-08-21
U0971,남,57,50대,55~59,사무/기술직,서울,2023-11-04
U0364,남,39,30대,35~39,기능/작업직,서울,2023-05-11
U1935,여,55,50대,55~59,자영업,경기,2023-12-24
U0694,남,46,40대,45~49,대학생,경기,2024-01-31
U0182,남,26,20대,25~29,무직,대전,2023-10-11
U1116,여,27,20대,25~29,자영업,서울,2023-10-22
U0844,남,54,50대,50~54,기타,부산,2024-08-11
U0852,남,52,50대,50~54,대학생,경기,2023-03-21
U1223,여,34,30대,30~34,판매/영업,충남,2023-10-05
U1853,여,59,50대,55~59,자유/전문직,서울,2023-12-07
U0141,남,29,20대,25~29,자영업,서울,2024-09-27
U0704,남,47,40대,45~49,자유/전문직,경기,2023-04-28
U1301,여,34,30대,30~34,사무/기술직,부산,2024-07-25
U0896,남,55,50대,55~59,자유/전문직,경기,2023-12-28
U1688,여,46,40대,45~49,경영/관리직,세종,2024-07-17
U1537,여,42,40대,40~44,전업주부,경기,2023-03-09
U0417,남,37,30대,35~39,판매/영업,경남,2024-06-14
U0923,남,59,50대,55~59,사무/기술직,서울,2023-07-26
U0926,남,58,50대,55~59,사무/기술직,부산,2023-02-18
U1413,여,39,30대,35~39,경영/관리직,대구,2024-08-03
U1765,여,50,50대,50~54,무직,경기,2023-06-02
U0312,남,30,30대,30~34,대학원생,전북,2023-02-28
U1672,여,47,40대,45~49,자영업,부산,2023-10-29
U0122,남,26,20대,25~29,자유/전문직,강원,2024-02-06
U0019,남,23,20대,20~24,판매/영업,서울,2023-07-22
U0768,남,50,50대,50~54,자유/전문직,경기,2023-12-29
U1815,여,50,50대,50~54,무직,경기,2023-12-09
U1037,여,23,20대,20~24,사무/기술직,대구,2024-03-19
U0758,남,54,50대,50~54,사무/기술직,서울,2024-07-07
U0216,남,34,30대,30~34,기타,경기,2024-06-01
U1230,여,33,30대,30~34,사무/기술직,전북,2023-12-29
U0772,남,50,50대,50~54,판매/영업,경기,2023-01-07
U1820,여,54,50대,50~54,자유/전문직,경남,2024-05-30
U0105,남,29,20대,25~29,자영업,경기,2024-07-25
U1401,여,36,30대,35~39,사무/기술직,충남,2024-04-09
U1061,여,22,20대,20~24,사무/기술직,전북,2023-11-15
U0861,남,54,50대,50~54,전업주부,서울,2023-06-07
U1224,여,32,30대,30~34,자유/전문직,인천,2024-08-06
U1915,여,59,50대,55~59,전업주부,인천,2023-01-29
U1121,여,28,20대,25~29,판매/영업,경기,2024-05-15
U1263,여,32,30대,30~34,사무/기술직,세종,2024-02-27
U1188,여,28,20대,25~29,사무/기술직,충남,2024-08-06
U0982,남,57,50대,55~59,대학생,서울,2023-08-22
U0050,남,23,20대,20~24,사무/기술직,대전,2023-05-27
U1650,여,49,40대,45~49,경영/관리직,대구,2023-07-05
U1287,여,31,30대,30~34,자유/전문직,서울,2024-11-11
U1173,여,27,20대,25~29,사무/기술직,경기,2023-01-24
U0159,남,28,20대,25~29,대학생,전북,2023-03-31
U1898,여,57,50대,55~59,기능/작업직,전남,2023-06-03
U0039,남,21,20대,20~24,무직,광주,2024-01-09
U1298,여,33,30대,30~34,사무/기술직,광주,2023-10-31
U0476,남,40,40대,40~44,자유/전문직,경기,2023-05-20
U0163,남,28,20대,25~29,무직,대전,2024-05-27
U0735,남,51,50대,50~54,대학생,서울,2023-06-01
U0764,남,51,50대,50~54,대학원생,경기,2023-08-11
U0897,남,56,50대,55~59,경영/관리직,광주,2023-07-06
U1967,여,59,50대,55~59,전업주부,강원,2024-11-15
U0277,남,32,30대,30~34,무직,부산,2024-09-04
U0927,남,58,50대,55~59,사무/기술직,경기,2024-11-28
U1686,여,45,40대,45~49,경영/관리직,경기,2023-05-20
U0386,남,37,30대,35~39,전업주부,서울,2023-06-02
U0990,남,58,50대,55~59,고등학생,울산,2024-07-01
U1510,여,43,40대,40~44,경영/관리직,인천,2024-11-26
U0242,남,34,30대,30~34,사무/기술직,서울,2024-08-12
U0757,남,54,50대,50~54,판매/영업,서울,2024-05-14
U0648,남,46,40대,45~49,전업주부,경기,2023-08-10
