order_item_id,option_item_id,option_name,extra_price
400,4,HOT,0
400,3,Venti,1000
400,11,기본,0
401,4,HOT,0
401,2,Grande,500
401,6,샷 추가 (+1),500
401,9,카라멜 시럽,300
402,4,HOT,0
402,1,Tall,0
402,11,기본,0
402,6,샷 추가 (+1),500
403,5,ICE,0
403,2,Grande,500
403,6,샷 추가 (+1),500
403,9,카라멜 시럽,300
404,4,HOT,0
404,1,Tall,0
404,12,덜 달게,0
405,4,HOT,0
405,2,Grande,500
405,12,덜 달게,0
406,4,HOT,0
406,2,Grande,500
407,5,ICE,0
407,2,Grande,500
408,5,ICE,0
408,2,Grande,500
408,12,덜 달게,0
409,5,ICE,0
409,1,Tall,0
409,11,기본,0
410,5,ICE,0
410,1,Tall,0
410,11,기본,0
410,6,샷 추가 (+1),500
411,4,HOT,0
411,1,Tall,0
411,12,덜 달게,0
411,8,헤이즐넛 시럽,300
412,4,HOT,0
412,2,Grande,500
413,4,HOT,0
413,2,Grande,500
414,4,HOT,0
414,3,Venti,1000
415,4,HOT,0
415,2,Grande,500
415,6,샷 추가 (+1),500
415,7,바닐라 시럽,300
416,5,ICE,0
416,3,Venti,1000
417,4,HOT,0
417,3,Venti,1000
417,6,샷 추가 (+1),500
417,9,카라멜 시럽,300
418,4,HOT,0
418,1,Tall,0
419,4,HOT,0
419,2,Grande,500
420,5,ICE,0
420,2,Grande,500
421,4,HOT,0
421,3,Venti,1000
421,12,덜 달게,0
421,6,샷 추가 (+1),500
422,5,ICE,0
422,1,Tall,0
422,12,덜 달게,0
423,4,HOT,0
423,1,Tall,0
423,11,기본,0
423,9,카라멜 시럽,300
424,4,HOT,0
424,2,Grande,500
424,13,더 달게,0
425,4,HOT,0
425,1,Tall,0
426,5,ICE,0
426,1,Tall,0
426,11,기본,0
427,4,HOT,0
427,1,Tall,0
427,11,기본,0
427,6,샷 추가 (+1),500
427,8,헤이즐넛 시럽,300
428,4,HOT,0
428,1,Tall,0
428,12,덜 달게,0
428,10,휘핑크림 추가,500
429,4,HOT,0
429,1,Tall,0
429,6,샷 추가 (+1),500
430,4,HOT,0
430,2,Grande,500
430,13,더 달게,0
430,9,카라멜 시럽,300
431,4,HOT,0
431,1,Tall,0
431,11,기본,0
431,6,샷 추가 (+1),500
432,5,ICE,0
432,1,Tall,0
432,11,기본,0
433,4,HOT,0
433,1,Tall,0
433,13,더 달게,0
434,4,HOT,0
434,1,Tall,0
434,12,덜 달게,0
434,6,샷 추가 (+1),500
434,7,바닐라 시럽,300
435,4,HOT,0
435,2,Grande,500
435,12,덜 달게,0
436,4,HOT,0
436,1,Tall,0
436,13,더 달게,0
437,4,HOT,0
437,2,Grande,500
437,12,덜 달게,0
437,6,샷 추가 (+1),500
437,8,헤이즐넛 시럽,300
438,4,HOT,0
438,1,Tall,0
438,12,덜 달게,0
439,5,ICE,0
439,1,Tall,0
440,5,ICE,0
440,2,Grande,500
440,11,기본,0
440,10,휘핑크림 추가,500
441,4,HOT,0
441,1,Tall,0
441,11,기본,0
442,4,HOT,0
442,2,Grande,500
442,11,기본,0
442,6,샷 추가 (+1),500
443,5,ICE,0
443,1,Tall,0
443,12,덜 달게,0
444,4,HOT,0
444,1,Tall,0
444,6,샷 추가 (+1),500
444,10,휘핑크림 추가,500
445,4,HOT,0
445,3,Venti,1000
445,7,바닐라 시럽,300
446,4,HOT,0
446,1,Tall,0
446,8,헤이즐넛 시럽,300
447,5,ICE,0
447,3,Venti,1000
447,11,기본,0
448,4,HOT,0
448,1,Tall,0
449,5,ICE,0
449,1,Tall,0
449,11,기본,0
450,5,ICE,0
450,2,Grande,500
450,6,샷 추가 (+1),500
451,5,ICE,0
451,3,Venti,1000
451,12,덜 달게,0
452,4,HOT,0
452,2,Grande,500
452,13,더 달게,0
452,6,샷 추가 (+1),500
453,4,HOT,0
453,3,Venti,1000
453,13,더 달게,0
454,5,ICE,0
454,3,Venti,1000
454,11,기본,0
454,6,샷 추가 (+1),500
455,4,HOT,0
455,1,Tall,0
455,12,덜 달게,0
456,5,ICE,0
456,1,Tall,0
456,11,기본,0
457,4,HOT,0
457,1,Tall,0
457,11,기본,0
457,9,카라멜 시럽,300
458,4,HOT,0
458,1,Tall,0
458,11,기본,0
458,6,샷 추가 (+1),500
458,9,카라멜 시럽,300
459,4,HOT,0
459,1,Tall,0
459,9,카라멜 시럽,300
460,4,HOT,0
460,2,Grande,500
461,4,HOT,0
461,3,Venti,1000
462,4,HOT,0
462,3,Venti,1000
462,11,기본,0
463,4,HOT,0
463,2,Grande,500
463,13,더 달게,0
464,5,ICE,0
464,3,Venti,1000
464,13,더 달게,0
464,6,샷 추가 (+1),500
464,10,휘핑크림 추가,500
465,4,HOT,0
465,2,Grande,500
465,7,바닐라 시럽,300
466,5,ICE,0
466,1,Tall,0
466,7,바닐라 시럽,300
467,4,HOT,0
467,3,Venti,1000
468,4,HOT,0
468,1,Tall,0
469,5,ICE,0
469,2,Grande,500
469,12,덜 달게,0
469,10,휘핑크림 추가,500
470,4,HOT,0
470,2,Grande,500
470,11,기본,0
471,4,HOT,0
471,1,Tall,0
471,11,기본,0
471,6,샷 추가 (+1),500
472,4,HOT,0
472,1,Tall,0
472,8,헤이즐넛 시럽,300
473,4,HOT,0
473,1,Tall,0
474,4,HOT,0
474,1,Tall,0
475,4,HOT,0
475,2,Grande,500
476,4,HOT,0
476,1,Tall,0
476,9,카라멜 시럽,300
477,4,HOT,0
477,1,Tall,0
477,11,기본,0
478,4,HOT,0
478,3,Venti,1000
478,9,카라멜 시럽,300
479,4,HOT,0
479,3,Venti,1000
479,10,휘핑크림 추가,500
480,4,HOT,0
480,1,Tall,0
480,12,덜 달게,0
481,5,ICE,0
481,3,Venti,1000
482,4,HOT,0
482,1,Tall,0
482,13,더 달게,0
482,7,바닐라 시럽,300
483,5,ICE,0
483,2,Grande,500
484,4,HOT,0
484,1,Tall,0
485,5,ICE,0
485,2,Grande,500
485,11,기본,0
486,4,HOT,0
486,1,Tall,0
486,13,더 달게,0
487,5,ICE,0
487,2,Grande,500
487,11,기본,0
488,4,HOT,0
488,1,Tall,0
489,4,HOT,0
489,1,Tall,0
490,4,HOT,0
490,2,Grande,500
491,5,ICE,0
491,1,Tall,0
491,11,기본,0
491,6,샷 추가 (+1),500
492,4,HOT,0
492,1,Tall,0
493,4,HOT,0
493,1,Tall,0
494,5,ICE,0
494,2,Grande,500
495,5,ICE,0
495,2,Grande,500
496,5,ICE,0
496,2,Grande,500
496,9,카라멜 시럽,300
497,5,ICE,0
497,1,Tall,0
497,11,기본,0
498,4,HOT,0
498,2,Grande,500
498,13,더 달게,0
499,4,HOT,0
499,2,Grande,500
499,10,휘핑크림 추가,500
500,5,ICE,0
500,3,Venti,1000
500,12,덜 달게,0
500,7,바닐라 시럽,300
501,5,ICE,0
501,3,Venti,1000
501,11,기본,0
501,10,휘핑크림 추가,500
502,4,HOT,0
502,1,Tall,0
503,5,ICE,0
503,2,Grande,500
503,13,더 달게,0
504,4,HOT,0
504,2,Grande,500
504,7,바닐라 시럽,300
505,5,ICE,0
505,1,Tall,0
506,4,HOT,0
506,1,Tall,0
506,6,샷 추가 (+1),500
507,4,HOT,0
507,2,Grande,500
508,4,HOT,0
508,2,Grande,500
508,7,바닐라 시럽,300
509,4,HOT,0
509,1,Tall,0
510,4,HOT,0
510,1,Tall,0
510,12,덜 달게,0
510,8,헤이즐넛 시럽,300
511,4,HOT,0
511,2,Grande,500
511,13,더 달게,0
511,7,바닐라 시럽,300
512,4,HOT,0
512,3,Venti,1000
512,13,더 달게,0
513,5,ICE,0
513,1,Tall,0
514,4,HOT,0
514,3,Venti,1000
514,11,기본,0
515,5,ICE,0
515,2,Grande,500
515,13,더 달게,0
516,5,ICE,0
516,1,Tall,0
516,6,샷 추가 (+1),500
516,9,카라멜 시럽,300
517,5,ICE,0
517,3,Venti,1000
517,12,덜 달게,0
518,4,HOT,0
518,1,Tall,0
518,11,기본,0
518,6,샷 추가 (+1),500
519,4,HOT,0
519,2,Grande,500
519,12,덜 달게,0
519,8,헤이즐넛 시럽,300
520,5,ICE,0
520,2,Grande,500
520,11,기본,0
521,5,ICE,0
521,2,Grande,500
521,8,헤이즐넛 시럽,300
522,5,ICE,0
522,3,Venti,1000
522,11,기본,0
523,5,ICE,0
523,1,Tall,0
523,11,기본,0
523,6,샷 추가 (+1),500
524,5,ICE,0
524,3,Venti,1000
524,11,기본,0
524,6,샷 추가 (+1),500
525,4,HOT,0
525,2,Grande,500
526,4,HOT,0
526,1,Tall,0
527,4,HOT,0
527,2,Grande,500
527,11,기본,0
528,4,HOT,0
528,2,Grande,500
528,6,샷 추가 (+1),500
529,4,HOT,0
529,2,Grande,500
529,13,더 달게,0
529,6,샷 추가 (+1),500
529,10,휘핑크림 추가,500
530,4,HOT,0
530,1,Tall,0
531,4,HOT,0
531,1,Tall,0
532,4,HOT,0
532,2,Grande,500
532,11,기본,0
532,10,휘핑크림 추가,500
533,4,HOT,0
533,3,Venti,1000
533,12,덜 달게,0
533,7,바닐라 시럽,300
534,5,ICE,0
534,2,Grande,500
534,11,기본,0
535,4,HOT,0
535,1,Tall,0
535,12,덜 달게,0
536,5,ICE,0
536,3,Venti,1000
536,11,기본,0
537,4,HOT,0
537,1,Tall,0
537,11,기본,0
537,6,샷 추가 (+1),500
538,4,HOT,0
538,2,Grande,500
538,13,더 달게,0
539,4,HOT,0
539,2,Grande,500
539,13,더 달게,0
540,5,ICE,0
540,2,Grande,500
540,13,더 달게,0
541,4,HOT,0
541,2,Grande,500
541,12,덜 달게,0
541,6,샷 추가 (+1),500
541,10,휘핑크림 추가,500
542,4,HOT,0
542,2,Grande,500
542,6,샷 추가 (+1),500
542,8,헤이즐넛 시럽,300
542,10,휘핑크림 추가,500
543,4,HOT,0
543,3,Venti,1000
544,4,HOT,0
544,1,Tall,0
544,6,샷 추가 (+1),500
545,4,HOT,0
545,1,Tall,0
545,7,바닐라 시럽,300
545,10,휘핑크림 추가,500
546,4,HOT,0
546,1,Tall,0
546,13,더 달게,0
546,6,샷 추가 (+1),500
547,5,ICE,0
547,1,Tall,0
548,5,ICE,0
548,3,Venti,1000
549,5,ICE,0
549,1,Tall,0
549,12,덜 달게,0
550,5,ICE,0
550,3,Venti,1000
551,4,HOT,0
551,3,Venti,1000
551,11,기본,0
551,8,헤이즐넛 시럽,300
552,4,HOT,0
552,3,Venti,1000
552,6,샷 추가 (+1),500
553,4,HOT,0
553,2,Grande,500
553,11,기본,0
553,10,휘핑크림 추가,500
554,4,HOT,0
554,2,Grande,500
555,4,HOT,0
555,1,Tall,0
555,12,덜 달게,0
556,5,ICE,0
556,3,Venti,1000
556,13,더 달게,0
556,6,샷 추가 (+1),500
557,4,HOT,0
557,2,Grande,500
558,4,HOT,0
558,2,Grande,500
559,5,ICE,0
559,2,Grande,500
559,11,기본,0
560,4,HOT,0
560,1,Tall,0
560,6,샷 추가 (+1),500
560,10,휘핑크림 추가,500
561,5,ICE,0
561,3,Venti,1000
561,13,더 달게,0
562,5,ICE,0
562,2,Grande,500
563,4,HOT,0
563,2,Grande,500
563,6,샷 추가 (+1),500
564,4,HOT,0
564,1,Tall,0
564,10,휘핑크림 추가,500
565,4,HOT,0
565,1,Tall,0
565,12,덜 달게,0
566,4,HOT,0
566,1,Tall,0
566,11,기본,0
566,6,샷 추가 (+1),500
567,4,HOT,0
567,2,Grande,500
567,11,기본,0
567,6,샷 추가 (+1),500
567,8,헤이즐넛 시럽,300
568,4,HOT,0
568,2,Grande,500
568,13,더 달게,0
568,6,샷 추가 (+1),500
569,4,HOT,0
569,2,Grande,500
570,4,HOT,0
570,3,Venti,1000
570,11,기본,0
570,6,샷 추가 (+1),500
571,4,HOT,0
571,3,Venti,1000
571,12,덜 달게,0
572,4,HOT,0
572,3,Venti,1000
572,11,기본,0
573,4,HOT,0
573,2,Grande,500
573,11,기본,0
574,5,ICE,0
574,3,Venti,1000
575,4,HOT,0
575,1,Tall,0
575,11,기본,0
575,6,샷 추가 (+1),500
576,5,ICE,0
576,3,Venti,1000
576,11,기본,0
577,4,HOT,0
577,2,Grande,500
577,11,기본,0
577,7,바닐라 시럽,300
578,5,ICE,0
578,2,Grande,500
579,5,ICE,0
579,1,Tall,0
579,6,샷 추가 (+1),500
580,5,ICE,0
580,1,Tall,0
580,13,더 달게,0
581,5,ICE,0
581,1,Tall,0
581,11,기본,0
582,4,HOT,0
582,1,Tall,0
582,6,샷 추가 (+1),500
583,5,ICE,0
583,2,Grande,500
583,11,기본,0
583,6,샷 추가 (+1),500
584,5,ICE,0
584,3,Venti,1000
585,5,ICE,0
585,1,Tall,0
585,11,기본,0
586,4,HOT,0
586,2,Grande,500
586,12,덜 달게,0
586,6,샷 추가 (+1),500
587,4,HOT,0
587,1,Tall,0
588,5,ICE,0
588,1,Tall,0
588,11,기본,0
588,6,샷 추가 (+1),500
589,4,HOT,0
589,1,Tall,0
589,13,더 달게,0
589,6,샷 추가 (+1),500
590,4,HOT,0
590,2,Grande,500
591,4,HOT,0
591,1,Tall,0
591,11,기본,0
592,4,HOT,0
592,2,Grande,500
592,12,덜 달게,0
592,6,샷 추가 (+1),500
593,5,ICE,0
593,1,Tall,0
593,11,기본,0
594,5,ICE,0
594,3,Venti,1000
595,4,HOT,0
595,1,Tall,0
595,12,덜 달게,0
595,10,휘핑크림 추가,500
596,4,HOT,0
596,1,Tall,0
596,6,샷 추가 (+1),500
596,8,헤이즐넛 시럽,300
597,5,ICE,0
597,1,Tall,0
597,11,기본,0
597,8,헤이즐넛 시럽,300
598,5,ICE,0
598,1,Tall,0
599,4,HOT,0
599,3,Venti,1000
599,11,기본,0
600,4,HOT,0
600,1,Tall,0
600,11,기본,0
600,6,샷 추가 (+1),500
601,5,ICE,0
601,2,Grande,500
601,11,기본,0
602,4,HOT,0
602,2,Grande,500
602,11,기본,0
603,4,HOT,0
603,1,Tall,0
603,13,더 달게,0
603,10,휘핑크림 추가,500
604,4,HOT,0
604,2,Grande,500
604,11,기본,0
604,6,샷 추가 (+1),500
604,10,휘핑크림 추가,500
605,4,HOT,0
605,2,Grande,500
605,11,기본,0
606,5,ICE,0
606,1,Tall,0
606,6,샷 추가 (+1),500
607,5,ICE,0
607,2,Grande,500
607,6,샷 추가 (+1),500
608,4,HOT,0
608,2,Grande,500
608,13,더 달게,0
608,6,샷 추가 (+1),500
608,7,바닐라 시럽,300
609,5,ICE,0
609,1,Tall,0
610,4,HOT,0
610,2,Grande,500
611,4,HOT,0
611,1,Tall,0
611,12,덜 달게,0
612,4,HOT,0
612,1,Tall,0
613,5,ICE,0
613,2,Grande,500
613,13,더 달게,0
613,6,샷 추가 (+1),500
614,4,HOT,0
614,2,Grande,500
614,13,더 달게,0
614,7,바닐라 시럽,300
615,4,HOT,0
615,1,Tall,0
616,4,HOT,0
616,2,Grande,500
616,11,기본,0
617,4,HOT,0
617,1,Tall,0
617,13,더 달게,0
618,4,HOT,0
618,2,Grande,500
618,13,더 달게,0
619,5,ICE,0
619,1,Tall,0
619,13,더 달게,0
620,5,ICE,0
620,3,Venti,1000
620,11,기본,0
620,6,샷 추가 (+1),500
620,7,바닐라 시럽,300
621,4,HOT,0
621,2,Grande,500
621,7,바닐라 시럽,300
622,4,HOT,0
622,2,Grande,500
622,13,더 달게,0
623,4,HOT,0
623,1,Tall,0
623,6,샷 추가 (+1),500
624,5,ICE,0
624,1,Tall,0
624,6,샷 추가 (+1),500
624,9,카라멜 시럽,300
625,4,HOT,0
625,1,Tall,0
625,6,샷 추가 (+1),500
626,4,HOT,0
626,1,Tall,0
626,11,기본,0
627,5,ICE,0
627,3,Venti,1000
627,11,기본,0
628,4,HOT,0
628,2,Grande,500
628,6,샷 추가 (+1),500
629,5,ICE,0
629,2,Grande,500
629,10,휘핑크림 추가,500
630,5,ICE,0
630,1,Tall,0
630,12,덜 달게,0
630,6,샷 추가 (+1),500
631,5,ICE,0
631,1,Tall,0
631,13,더 달게,0
632,5,ICE,0
632,3,Venti,1000
632,6,샷 추가 (+1),500
633,5,ICE,0
633,3,Venti,1000
633,11,기본,0
633,6,샷 추가 (+1),500
634,4,HOT,0
634,2,Grande,500
634,13,더 달게,0
635,5,ICE,0
635,3,Venti,1000
635,6,샷 추가 (+1),500
636,4,HOT,0
636,1,Tall,0
636,11,기본,0
636,6,샷 추가 (+1),500
636,8,헤이즐넛 시럽,300
637,5,ICE,0
637,2,Grande,500
637,13,더 달게,0
637,7,바닐라 시럽,300
638,4,HOT,0
638,1,Tall,0
638,8,헤이즐넛 시럽,300
639,4,HOT,0
639,2,Grande,500
639,6,샷 추가 (+1),500
640,5,ICE,0
640,2,Grande,500
640,12,덜 달게,0
641,4,HOT,0
641,1,Tall,0
642,5,ICE,0
642,1,Tall,0
642,11,기본,0
643,4,HOT,0
643,1,Tall,0
643,8,헤이즐넛 시럽,300
644,4,HOT,0
644,1,Tall,0
644,13,더 달게,0
644,6,샷 추가 (+1),500
645,4,HOT,0
645,1,Tall,0
645,13,더 달게,0
645,9,카라멜 시럽,300
646,4,HOT,0
646,1,Tall,0
646,13,더 달게,0
647,5,ICE,0
647,2,Grande,500
647,11,기본,0
648,4,HOT,0
648,1,Tall,0
648,8,헤이즐넛 시럽,300
649,5,ICE,0
649,1,Tall,0
649,9,카라멜 시럽,300
650,4,HOT,0
650,2,Grande,500
650,7,바닐라 시럽,300
651,4,HOT,0
651,2,Grande,500
651,7,바닐라 시럽,300
652,5,ICE,0
652,2,Grande,500
652,6,샷 추가 (+1),500
653,5,ICE,0
653,1,Tall,0
654,4,HOT,0
654,3,Venti,1000
654,13,더 달게,0
655,5,ICE,0
655,2,Grande,500
655,11,기본,0
655,6,샷 추가 (+1),500
656,5,ICE,0
656,3,Venti,1000
656,9,카라멜 시럽,300
656,10,휘핑크림 추가,500
657,4,HOT,0
657,3,Venti,1000
658,4,HOT,0
658,2,Grande,500
659,4,HOT,0
659,3,Venti,1000
659,11,기본,0
660,5,ICE,0
660,1,Tall,0
660,11,기본,0
660,6,샷 추가 (+1),500
661,5,ICE,0
661,1,Tall,0
661,6,샷 추가 (+1),500
662,4,HOT,0
662,3,Venti,1000
663,4,HOT,0
663,3,Venti,1000
663,9,카라멜 시럽,300
664,5,ICE,0
664,1,Tall,0
664,11,기본,0
664,6,샷 추가 (+1),500
665,5,ICE,0
665,2,Grande,500
665,11,기본,0
665,6,샷 추가 (+1),500
666,5,ICE,0
666,1,Tall,0
666,11,기본,0
667,5,ICE,0
667,1,Tall,0
667,12,덜 달게,0
668,4,HOT,0
668,1,Tall,0
668,6,샷 추가 (+1),500
668,7,바닐라 시럽,300
668,10,휘핑크림 추가,500
669,5,ICE,0
669,1,Tall,0
670,5,ICE,0
670,1,Tall,0
671,4,HOT,0
671,3,Venti,1000
671,6,샷 추가 (+1),500
671,7,바닐라 시럽,300
672,5,ICE,0
672,2,Grande,500
672,12,덜 달게,0
673,5,ICE,0
673,2,Grande,500
674,4,HOT,0
674,1,Tall,0
675,5,ICE,0
675,1,Tall,0
675,6,샷 추가 (+1),500
676,4,HOT,0
676,3,Venti,1000
677,4,HOT,0
677,1,Tall,0
678,5,ICE,0
678,3,Venti,1000
678,11,기본,0
679,4,HOT,0
679,2,Grande,500
679,12,덜 달게,0
679,6,샷 추가 (+1),500
680,4,HOT,0
680,2,Grande,500
680,12,덜 달게,0
681,5,ICE,0
681,1,Tall,0
681,6,샷 추가 (+1),500
682,4,HOT,0
682,2,Grande,500
682,13,더 달게,0
682,6,샷 추가 (+1),500
683,5,ICE,0
683,3,Venti,1000
683,13,더 달게,0
684,4,HOT,0
684,3,Venti,1000
684,6,샷 추가 (+1),500
685,5,ICE,0
685,3,Venti,1000
685,12,덜 달게,0
686,5,ICE,0
686,1,Tall,0
686,13,더 달게,0
686,8,헤이즐넛 시럽,300
687,5,ICE,0
687,2,Grande,500
688,5,ICE,0
688,1,Tall,0
688,6,샷 추가 (+1),500
689,4,HOT,0
689,1,Tall,0
690,4,HOT,0
690,2,Grande,500
691,5,ICE,0
691,2,Grande,500
691,12,덜 달게,0
692,4,HOT,0
692,2,Grande,500
692,6,샷 추가 (+1),500
693,5,ICE,0
693,2,Grande,500
693,12,덜 달게,0
694,5,ICE,0
694,2,Grande,500
694,13,더 달게,0
695,4,HOT,0
695,3,Venti,1000
695,12,덜 달게,0
695,7,바닐라 시럽,300
696,4,HOT,0
696,2,Grande,500
697,4,HOT,0
697,2,Grande,500
697,6,샷 추가 (+1),500
698,4,HOT,0
698,3,Venti,1000
698,9,카라멜 시럽,300
699,4,HOT,0
699,2,Grande,500
699,7,바닐라 시럽,300
700,4,HOT,0
700,1,Tall,0
700,11,기본,0
700,6,샷 추가 (+1),500
701,5,ICE,0
701,2,Grande,500
702,5,ICE,0
702,2,Grande,500
702,12,덜 달게,0
702,6,샷 추가 (+1),500
703,4,HOT,0
703,2,Grande,500
703,6,샷 추가 (+1),500
704,5,ICE,0
704,2,Grande,500
704,13,더 달게,0
705,5,ICE,0
705,3,Venti,1000
705,10,휘핑크림 추가,500
706,5,ICE,0
706,1,Tall,0
706,9,카라멜 시럽,300
707,4,HOT,0
707,1,Tall,0
707,11,기본,0
708,4,HOT,0
708,2,Grande,500
709,5,ICE,0
709,3,Venti,1000
709,12,덜 달게,0
709,9,카라멜 시럽,300
710,4,HOT,0
710,2,Grande,500
710,13,더 달게,0
710,6,샷 추가 (+1),500
711,4,HOT,0
711,2,Grande,500
711,13,더 달게,0
711,6,샷 추가 (+1),500
712,5,ICE,0
712,2,Grande,500
712,6,샷 추가 (+1),500
713,5,ICE,0
713,2,Grande,500
713,13,더 달게,0
714,5,ICE,0
714,2,Grande,500
714,12,덜 달게,0
715,4,HOT,0
715,2,Grande,500
715,11,기본,0
715,6,샷 추가 (+1),500
715,7,바닐라 시럽,300
716,4,HOT,0
716,2,Grande,500
716,11,기본,0
716,6,샷 추가 (+1),500
716,7,바닐라 시럽,300
717,5,ICE,0
717,1,Tall,0
717,11,기본,0
718,5,ICE,0
718,3,Venti,1000
719,4,HOT,0
719,2,Grande,500
719,12,덜 달게,0
719,6,샷 추가 (+1),500
720,5,ICE,0
720,1,Tall,0
720,6,샷 추가 (+1),500
721,4,HOT,0
721,1,Tall,0
721,6,샷 추가 (+1),500
722,5,ICE,0
722,2,Grande,500
723,5,ICE,0
723,2,Grande,500
723,6,샷 추가 (+1),500
724,5,ICE,0
724,1,Tall,0
724,11,기본,0
724,9,카라멜 시럽,300
725,4,HOT,0
725,3,Venti,1000
725,12,덜 달게,0
726,4,HOT,0
726,2,Grande,500
726,11,기본,0
727,4,HOT,0
727,1,Tall,0
727,6,샷 추가 (+1),500
728,4,HOT,0
728,1,Tall,0
728,13,더 달게,0
729,5,ICE,0
729,2,Grande,500
730,4,HOT,0
730,2,Grande,500
730,13,더 달게,0
730,9,카라멜 시럽,300
731,5,ICE,0
731,2,Grande,500
731,11,기본,0
732,4,HOT,0
732,2,Grande,500
732,13,더 달게,0
733,5,ICE,0
733,1,Tall,0
733,11,기본,0
734,4,HOT,0
734,1,Tall,0
734,11,기본,0
735,5,ICE,0
735,2,Grande,500
735,12,덜 달게,0
736,5,ICE,0
736,3,Venti,1000
736,11,기본,0
737,4,HOT,0
737,1,Tall,0
737,11,기본,0
737,7,바닐라 시럽,300
738,4,HOT,0
738,2,Grande,500
738,13,더 달게,0
738,6,샷 추가 (+1),500
739,4,HOT,0
739,2,Grande,500
739,12,덜 달게,0
740,4,HOT,0
740,2,Grande,500
740,11,기본,0
741,4,HOT,0
741,3,Venti,1000
741,12,덜 달게,0
742,4,HOT,0
742,1,Tall,0
743,4,HOT,0
743,1,Tall,0
743,13,더 달게,0
743,6,샷 추가 (+1),500
744,4,HOT,0
744,1,Tall,0
744,6,샷 추가 (+1),500
744,10,휘핑크림 추가,500
745,5,ICE,0
745,3,Venti,1000
745,12,덜 달게,0
746,5,ICE,0
746,1,Tall,0
746,13,더 달게,0
746,9,카라멜 시럽,300
747,4,HOT,0
747,2,Grande,500
747,13,더 달게,0
747,9,카라멜 시럽,300
748,5,ICE,0
748,3,Venti,1000
749,4,HOT,0
749,2,Grande,500
749,13,더 달게,0
750,4,HOT,0
750,3,Venti,1000
750,11,기본,0
750,6,샷 추가 (+1),500
751,5,ICE,0
751,1,Tall,0
751,6,샷 추가 (+1),500
752,5,ICE,0
752,2,Grande,500
752,12,덜 달게,0
753,4,HOT,0
753,2,Grande,500
753,13,더 달게,0
754,4,HOT,0
754,2,Grande,500
754,8,헤이즐넛 시럽,300
755,4,HOT,0
755,3,Venti,1000
755,11,기본,0
756,4,HOT,0
756,1,Tall,0
756,6,샷 추가 (+1),500
757,4,HOT,0
757,1,Tall,0
757,11,기본,0
757,10,휘핑크림 추가,500
758,5,ICE,0
758,1,Tall,0
758,6,샷 추가 (+1),500
759,4,HOT,0
759,1,Tall,0
759,11,기본,0
759,10,휘핑크림 추가,500
760,4,HOT,0
760,2,Grande,500
760,12,덜 달게,0
761,5,ICE,0
761,2,Grande,500
761,11,기본,0
761,6,샷 추가 (+1),500
761,9,카라멜 시럽,300
762,5,ICE,0
762,2,Grande,500
762,13,더 달게,0
763,4,HOT,0
763,2,Grande,500
763,11,기본,0
764,5,ICE,0
764,2,Grande,500
764,12,덜 달게,0
764,6,샷 추가 (+1),500
764,9,카라멜 시럽,300
765,5,ICE,0
765,2,Grande,500
765,12,덜 달게,0
765,7,바닐라 시럽,300
766,4,HOT,0
766,2,Grande,500
766,12,덜 달게,0
766,6,샷 추가 (+1),500
766,9,카라멜 시럽,300
767,4,HOT,0
767,1,Tall,0
767,11,기본,0
767,10,휘핑크림 추가,500
768,4,HOT,0
768,2,Grande,500
768,13,더 달게,0
768,6,샷 추가 (+1),500
768,10,휘핑크림 추가,500
769,5,ICE,0
769,2,Grande,500
770,5,ICE,0
770,3,Venti,1000
771,5,ICE,0
771,2,Grande,500
771,11,기본,0
771,6,샷 추가 (+1),500
771,9,카라멜 시럽,300
771,10,휘핑크림 추가,500
772,5,ICE,0
772,2,Grande,500
772,6,샷 추가 (+1),500
773,4,HOT,0
773,1,Tall,0
773,11,기본,0
774,5,ICE,0
774,1,Tall,0
774,13,더 달게,0
774,8,헤이즐넛 시럽,300
775,4,HOT,0
775,3,Venti,1000
775,8,헤이즐넛 시럽,300
776,4,HOT,0
776,2,Grande,500
776,11,기본,0
777,5,ICE,0
777,1,Tall,0
777,11,기본,0
778,4,HOT,0
778,3,Venti,1000
778,11,기본,0
778,6,샷 추가 (+1),500
779,4,HOT,0
779,2,Grande,500
779,11,기본,0
780,5,ICE,0
780,2,Grande,500
780,13,더 달게,0
780,6,샷 추가 (+1),500
780,9,카라멜 시럽,300
781,4,HOT,0
781,2,Grande,500
781,11,기본,0
781,6,샷 추가 (+1),500
782,4,HOT,0
782,3,Venti,1000
782,13,더 달게,0
783,4,HOT,0
783,1,Tall,0
784,5,ICE,0
784,1,Tall,0
784,6,샷 추가 (+1),500
784,9,카라멜 시럽,300
785,4,HOT,0
785,2,Grande,500
785,13,더 달게,0
786,5,ICE,0
786,1,Tall,0
786,11,기본,0
786,6,샷 추가 (+1),500
786,9,카라멜 시럽,300
787,5,ICE,0
787,3,Venti,1000
788,4,HOT,0
788,1,Tall,0
789,4,HOT,0
789,1,Tall,0
789,12,덜 달게,0
789,7,바닐라 시럽,300
790,5,ICE,0
790,1,Tall,0
790,6,샷 추가 (+1),500
791,4,HOT,0
791,1,Tall,0
791,11,기본,0
791,6,샷 추가 (+1),500
792,5,ICE,0
792,2,Grande,500
792,12,덜 달게,0
792,6,샷 추가 (+1),500
793,5,ICE,0
793,2,Grande,500
793,11,기본,0
793,6,샷 추가 (+1),500
794,4,HOT,0
794,2,Grande,500
794,11,기본,0
