session_uuid,kiosk_id,started_at,ended_at,estimated_gender,estimated_age_group,end_reason,is_simple_mode,help_triggered,status
session_R1076,1,2026-07-30T15:25:00,2026-07-30T16:17:00,F,20~29,order_completed,0,0,ended
session_R1077,1,2026-08-11T15:33:00,2026-08-11T16:20:00,F,20~29,order_completed,0,0,ended
session_R1078,1,2026-08-24T10:13:00,2026-08-24T11:06:00,M,40~49,order_completed,0,0,ended
session_R1079,1,2026-05-08T13:22:00,2026-05-08T14:05:00,M,20~29,order_completed,1,0,ended
session_R1080,1,2026-06-04T08:03:00,2026-06-04T08:21:00,F,50+,order_completed,0,0,ended
session_R1081,1,2026-12-19T12:36:00,2026-12-19T13:18:00,M,40~49,order_completed,1,0,ended
session_R1082,1,2026-11-10T19:03:00,2026-11-10T19:13:00,M,30~39,order_completed,0,0,ended
session_R1083,1,2026-09-14T13:46:00,2026-09-14T14:01:00,M,20~29,order_completed,1,0,ended
session_R1084,1,2026-01-18T07:14:00,2026-01-18T08:02:00,F,40~49,order_completed,0,0,ended
session_R1085,1,2026-05-01T13:24:00,2026-05-01T14:02:00,F,40~49,order_completed,0,0,ended
session_R1086,1,2026-06-06T18:46:00,2026-06-06T19:35:00,M,50+,order_completed,1,0,ended
session_R1087,1,2026-08-04T21:19:00,2026-08-04T22:03:00,M,40~49,order_completed,0,0,ended
session_R1088,1,2026-02-19T15:07:00,2026-02-19T15:13:00,M,40~49,order_completed,0,0,ended
session_R1089,1,2026-08-29T07:28:00,2026-08-29T07:47:00,M,30~39,order_completed,1,0,ended
session_R1090,1,2026-10-05T15:21:00,2026-10-05T16:11:00,M,20~29,order_completed,0,0,ended
session_R1091,1,2026-06-07T13:07:00,2026-06-07T13:44:00,M,40~49,order_completed,0,0,ended
session_R1092,1,2026-04-07T12:25:00,2026-04-07T13:15:00,F,20~29,order_completed,0,0,ended
session_R1093,1,2026-02-09T22:58:00,2026-02-09T23:24:00,F,40~49,order_completed,0,0,ended
session_R1094,1,2026-11-06T17:28:00,2026-11-06T18:12:00,M,50+,order_completed,0,0,ended
session_R1095,1,2026-04-15T13:38:00,2026-04-15T13:48:00,M,30~39,order_completed,0,0,ended
session_R1096,1,2026-08-28T20:43:00,2026-08-28T21:12:00,F,30~39,order_completed,0,0,ended
session_R1097,1,2026-07-20T10:07:00,2026-07-20T11:05:00,M,30~39,order_completed,0,0,ended
session_R1098,1,2026-03-18T10:55:00,2026-03-18T11:15:00,M,30~39,order_completed,0,0,ended
session_R1099,1,2026-01-14T15:26:00,2026-01-14T15:52:00,F,50+,order_completed,0,0,ended
session_R1100,1,2026-03-27T09:35:00,2026-03-27T10:03:00,M,30~39,order_completed,1,0,ended
session_R1101,1,2026-07-25T06:51:00,2026-07-25T07:16:00,F,20~29,order_completed,1,0,ended
session_R1102,1,2026-03-15T18:57:00,2026-03-15T19:37:00,M,40~49,order_completed,0,0,ended
session_R1103,1,2026-08-16T19:32:00,2026-08-16T20:25:00,F,40~49,order_completed,0,0,ended
session_R1104,1,2026-09-21T21:42:00,2026-09-21T22:19:00,F,20~29,order_completed,1,0,ended
session_R1105,1,2026-04-11T10:28:00,2026-04-11T11:02:00,M,40~49,order_completed,0,0,ended
session_R1106,1,2026-05-17T08:29:00,2026-05-17T09:09:00,F,50+,order_completed,0,0,ended
session_R1107,1,2026-12-03T07:13:00,2026-12-03T07:54:00,F,30~39,order_completed,0,0,ended
session_R1108,1,2026-11-30T22:57:00,2026-11-30T23:16:00,F,30~39,order_completed,0,0,ended
session_R1109,1,2026-08-22T12:59:00,2026-08-22T13:21:00,M,50+,order_completed,1,0,ended
session_R1110,1,2026-08-03T12:09:00,2026-08-03T12:27:00,F,50+,order_completed,0,0,ended
session_R1111,1,2026-09-29T14:12:00,2026-09-29T14:57:00,F,50+,order_completed,0,0,ended
session_R1112,1,2026-11-08T16:22:00,2026-11-08T17:15:00,F,20~29,order_completed,0,0,ended
session_R1113,1,2026-04-23T18:47:00,2026-04-23T19:37:00,F,20~29,order_completed,0,0,ended
session_R1114,1,2026-11-06T20:29:00,2026-11-06T20:41:00,M,40~49,order_completed,0,0,ended
session_R1115,1,2026-07-27T10:20:00,2026-07-27T10:33:00,M,40~49,order_completed,0,0,ended
session_R1116,1,2026-12-18T07:48:00,2026-12-18T08:47:00,F,30~39,order_completed,0,0,ended
session_R1117,1,2026-08-30T10:05:00,2026-08-30T10:51:00,M,40~49,order_completed,0,0,ended
session_R1118,1,2026-12-30T22:46:00,2026-12-30T23:33:00,M,40~49,order_completed,0,0,ended
session_R1119,1,2026-11-25T08:54:00,2026-11-25T09:48:00,M,20~29,order_completed,0,0,ended
session_R1120,1,2026-07-16T08:48:00,2026-07-16T09:19:00,M,20~29,order_completed,1,0,ended
session_R1121,1,2026-09-22T17:11:00,2026-09-22T18:09:00,M,50+,order_completed,1,0,ended
session_R1122,1,2026-01-08T18:10:00,2026-01-08T18:58:00,M,50+,order_completed,1,0,ended
session_R1123,1,2026-09-18T15:02:00,2026-09-18T15:30:00,M,50+,order_completed,0,1,ended
session_R1124,1,2026-07-18T13:36:00,2026-07-18T13:58:00,M,40~49,order_completed,0,0,ended
session_R1125,1,2026-10-19T19:11:00,2026-10-19T19:20:00,F,40~49,order_completed,0,0,ended
session_R1126,1,2026-11-01T09:37:00,2026-11-01T10:36:00,F,40~49,order_completed,0,0,ended
session_R1127,1,2026-10-02T16:02:00,2026-10-02T16:46:00,M,40~49,order_completed,0,0,ended
session_R1128,1,2026-06-28T19:50:00,2026-06-28T20:36:00,F,50+,order_completed,0,0,ended
session_R1129,1,2026-11-20T12:48:00,2026-11-20T13:42:00,M,30~39,order_completed,0,0,ended
session_R1130,1,2026-09-06T15:34:00,2026-09-06T16:22:00,F,20~29,order_completed,0,0,ended
session_R1131,1,2026-09-01T21:53:00,2026-09-01T22:50:00,M,20~29,order_completed,0,0,ended
session_R1132,1,2026-03-24T14:40:00,2026-03-24T14:45:00,M,40~49,order_completed,1,0,ended
session_R1133,1,2026-06-06T06:47:00,2026-06-06T07:18:00,M,40~49,order_completed,0,0,ended
session_R1134,1,2026-04-11T08:42:00,2026-04-11T08:49:00,M,40~49,order_completed,0,0,ended
session_R1135,1,2026-01-18T06:35:00,2026-01-18T07:18:00,M,40~49,order_completed,1,0,ended
session_R1136,1,2026-07-21T18:26:00,2026-07-21T18:44:00,M,50+,order_completed,0,0,ended
session_R1137,1,2026-11-05T13:02:00,2026-11-05T13:21:00,M,30~39,order_completed,0,0,ended
session_R1138,1,2026-06-22T15:57:00,2026-06-22T16:41:00,M,50+,order_completed,1,0,ended
session_R1139,1,2026-11-24T21:26:00,2026-11-24T21:46:00,F,30~39,order_completed,0,1,ended
session_R1140,1,2026-12-19T15:55:00,2026-12-19T16:53:00,M,40~49,order_completed,0,0,ended
session_R1141,1,2026-12-05T19:36:00,2026-12-05T20:29:00,F,50+,order_completed,0,0,ended
session_R1142,1,2026-11-13T21:39:00,2026-11-13T22:32:00,M,20~29,order_completed,0,0,ended
session_R1143,1,2026-10-24T17:37:00,2026-10-24T17:59:00,F,30~39,order_completed,0,0,ended
session_R1144,1,2026-05-08T08:49:00,2026-05-08T09:06:00,F,50+,order_completed,0,0,ended
session_R1145,1,2026-12-13T12:59:00,2026-12-13T13:14:00,F,30~39,order_completed,0,0,ended
session_R1146,1,2026-08-26T19:42:00,2026-08-26T20:12:00,F,30~39,order_completed,0,1,ended
session_R1147,1,2026-04-30T18:07:00,2026-04-30T18:49:00,M,50+,order_completed,0,0,ended
session_R1148,1,2026-11-12T16:47:00,2026-11-12T17:45:00,F,30~39,order_completed,0,0,ended
session_R1149,1,2026-12-09T15:58:00,2026-12-09T16:08:00,M,20~29,order_completed,0,0,ended
session_R1150,1,2026-08-07T12:54:00,2026-08-07T13:21:00,M,40~49,order_completed,0,0,ended
session_R1151,1,2026-11-25T19:43:00,2026-11-25T20:09:00,M,40~49,order_completed,0,0,ended
session_R1152,1,2026-07-09T07:58:00,2026-07-09T08:06:00,M,40~49,order_completed,0,1,ended
session_R1153,1,2026-07-27T13:32:00,2026-07-27T14:14:00,F,30~39,order_completed,0,0,ended
session_R1154,1,2026-07-20T20:38:00,2026-07-20T21:21:00,F,30~39,order_completed,0,0,ended
session_R1155,1,2026-06-14T06:40:00,2026-06-14T07:37:00,M,50+,order_completed,0,0,ended
session_R1156,1,2026-05-09T06:25:00,2026-05-09T06:51:00,F,30~39,order_completed,0,0,ended
session_R1157,1,2026-12-18T08:02:00,2026-12-18T08:07:00,M,40~49,order_completed,0,0,ended
session_R1158,1,2026-01-17T22:30:00,2026-01-17T23:27:00,F,20~29,order_completed,1,0,ended
session_R1159,1,2026-05-04T11:35:00,2026-05-04T12:25:00,F,30~39,order_completed,0,0,ended
session_R1160,1,2026-11-03T10:31:00,2026-11-03T10:43:00,M,50+,order_completed,0,0,ended
session_R1161,1,2026-12-12T20:19:00,2026-12-12T20:29:00,F,50+,order_completed,0,1,ended
session_R1162,1,2026-08-23T08:34:00,2026-08-23T09:13:00,M,50+,order_completed,0,0,ended
session_R1163,1,2026-10-17T12:41:00,2026-10-17T13:14:00,F,50+,order_completed,0,0,ended
session_R1164,1,2026-09-17T08:12:00,2026-09-17T08:51:00,M,50+,order_completed,0,0,ended
session_R1165,1,2026-11-04T21:51:00,2026-11-04T22:47:00,M,30~39,order_completed,0,0,ended
session_R1166,1,2026-10-25T19:13:00,2026-10-25T19:36:00,M,50+,order_completed,0,0,ended
session_R1167,1,2026-07-07T08:05:00,2026-07-07T08:30:00,F,30~39,order_completed,0,0,ended
session_R1168,1,2026-04-29T06:46:00,2026-04-29T07:29:00,M,20~29,order_completed,0,0,ended
session_R1169,1,2026-02-26T12:06:00,2026-02-26T12:23:00,M,40~49,order_completed,0,0,ended
session_R1170,1,2026-04-09T16:01:00,2026-04-09T16:48:00,F,40~49,order_completed,0,0,ended
session_R1171,1,2026-01-16T06:41:00,2026-01-16T07:13:00,F,50+,order_completed,0,0,ended
session_R1172,1,2026-07-11T06:54:00,2026-07-11T07:21:00,F,50+,order_completed,0,0,ended
session_R1173,1,2026-04-15T10:20:00,2026-04-15T11:09:00,F,50+,order_completed,0,0,ended
session_R1174,1,2026-06-25T09:58:00,2026-06-25T10:51:00,F,20~29,order_completed,0,0,ended
session_R1175,1,2026-02-23T07:58:00,2026-02-23T08:33:00,M,40~49,order_completed,0,0,ended
session_R1176,1,2026-09-13T10:39:00,2026-09-13T10:53:00,M,20~29,order_completed,1,0,ended
session_R1177,1,2026-03-19T18:32:00,2026-03-19T19:19:00,F,20~29,order_completed,0,0,ended
session_R1178,1,2026-07-20T22:49:00,2026-07-20T23:42:00,F,50+,order_completed,0,0,ended
session_R1179,1,2026-09-30T06:25:00,2026-09-30T06:47:00,M,40~49,order_completed,0,0,ended
session_R1180,1,2026-04-18T20:33:00,2026-04-18T21:21:00,M,30~39,order_completed,0,0,ended
session_R1181,1,2026-06-28T20:06:00,2026-06-28T21:03:00,F,40~49,order_completed,0,0,ended
session_R1182,1,2026-03-19T14:27:00,2026-03-19T14:34:00,M,20~29,order_completed,0,0,ended
session_R1183,1,2026-12-19T11:45:00,2026-12-19T12:10:00,M,30~39,order_completed,0,0,ended
session_R1184,1,2026-10-31T13:10:00,2026-10-31T14:06:00,M,50+,order_completed,0,0,ended
session_R1185,1,2026-03-24T08:46:00,2026-03-24T09:31:00,M,50+,order_completed,0,0,ended
session_R1186,1,2026-01-22T06:25:00,2026-01-22T06:45:00,F,30~39,order_completed,0,0,ended
session_R1187,1,2026-02-12T22:15:00,2026-02-12T22:29:00,F,50+,order_completed,0,0,ended
session_R1188,1,2026-08-25T16:16:00,2026-08-25T17:02:00,M,20~29,order_completed,0,0,ended
session_R1189,1,2026-06-12T16:58:00,2026-06-12T17:05:00,F,40~49,order_completed,1,1,ended
session_R1190,1,2026-02-18T15:30:00,2026-02-18T16:18:00,F,40~49,order_completed,0,0,ended
session_R1191,1,2026-06-08T21:49:00,2026-06-08T22:03:00,M,40~49,order_completed,0,1,ended
session_R1192,1,2026-04-29T18:50:00,2026-04-29T19:37:00,M,30~39,order_completed,0,0,ended
session_R1193,1,2026-01-19T19:49:00,2026-01-19T20:14:00,F,20~29,order_completed,0,0,ended
session_R1194,1,2026-05-02T06:42:00,2026-05-02T07:16:00,M,30~39,order_completed,0,0,ended
session_R1195,1,2026-12-08T19:32:00,2026-12-08T19:44:00,M,50+,order_completed,0,1,ended
session_R1196,1,2026-06-24T11:52:00,2026-06-24T12:32:00,M,40~49,order_completed,1,0,ended
session_R1197,1,2026-09-09T17:14:00,2026-09-09T17:31:00,F,30~39,order_completed,0,0,ended
session_R1198,1,2026-02-24T07:44:00,2026-02-24T08:01:00,M,30~39,order_completed,0,0,ended
session_R1199,1,2026-08-21T21:21:00,2026-08-21T22:02:00,F,30~39,order_completed,0,0,ended
session_R1200,1,2026-02-22T20:40:00,2026-02-22T20:54:00,F,50+,order_completed,0,0,ended
session_R1201,1,2026-05-12T08:23:00,2026-05-12T08:47:00,F,30~39,order_completed,1,0,ended
session_R1202,1,2026-09-15T22:35:00,2026-09-15T22:45:00,M,30~39,order_completed,0,0,ended
session_R1203,1,2026-08-31T08:58:00,2026-08-31T09:52:00,F,40~49,order_completed,1,0,ended
session_R1204,1,2026-11-28T20:20:00,2026-11-28T21:02:00,F,30~39,order_completed,0,0,ended
session_R1205,1,2026-05-10T08:24:00,2026-05-10T08:46:00,M,20~29,order_completed,1,0,ended
session_R1206,1,2026-11-18T12:25:00,2026-11-18T13:19:00,F,40~49,order_completed,0,0,ended
session_R1207,1,2026-10-31T17:58:00,2026-10-31T18:17:00,F,50+,order_completed,1,0,ended
session_R1208,1,2026-05-06T08:03:00,2026-05-06T09:01:00,M,20~29,order_completed,0,0,ended
session_R1209,1,2026-09-10T07:45:00,2026-09-10T08:13:00,M,20~29,order_completed,0,0,ended
session_R1210,1,2026-09-05T16:01:00,2026-09-05T16:46:00,F,40~49,order_completed,0,0,ended
session_R1211,1,2026-03-08T12:38:00,2026-03-08T13:33:00,M,40~49,order_completed,1,0,ended
session_R1212,1,2026-02-18T11:29:00,2026-02-18T11:59:00,F,40~49,order_completed,0,0,ended
session_R1213,1,2026-07-27T17:36:00,2026-07-27T17:49:00,M,20~29,order_completed,0,0,ended
session_R1214,1,2026-08-20T13:43:00,2026-08-20T14:29:00,F,40~49,order_completed,0,0,ended
session_R1215,1,2026-10-09T19:25:00,2026-10-09T19:59:00,F,50+,order_completed,1,0,ended
session_R1216,1,2026-01-02T14:37:00,2026-01-02T14:58:00,F,40~49,order_completed,0,0,ended
session_R1217,1,2026-08-18T15:30:00,2026-08-18T16:27:00,F,40~49,order_completed,0,0,ended
session_R1218,1,2026-12-10T12:07:00,2026-12-10T12:35:00,M,40~49,order_completed,1,0,ended
session_R1219,1,2026-12-26T20:03:00,2026-12-26T20:15:00,M,50+,order_completed,0,0,ended
session_R1220,1,2026-08-29T07:09:00,2026-08-29T08:08:00,F,50+,order_completed,0,0,ended
session_R1221,1,2026-05-19T22:01:00,2026-05-19T22:36:00,F,50+,order_completed,0,0,ended
session_R1222,1,2026-01-21T17:49:00,2026-01-21T18:13:00,M,40~49,order_completed,0,0,ended
session_R1223,1,2026-07-21T17:46:00,2026-07-21T18:22:00,M,40~49,order_completed,0,0,ended
session_R1224,1,2026-01-29T09:55:00,2026-01-29T10:20:00,F,40~49,order_completed,0,0,ended
session_R1225,1,2026-02-08T20:55:00,2026-02-08T21:00:00,F,50+,order_completed,0,0,ended
session_R1226,1,2026-01-02T07:26:00,2026-01-02T07:58:00,M,40~49,order_completed,0,0,ended
session_R1227,1,2026-04-02T17:25:00,2026-04-02T18:08:00,F,30~39,order_completed,0,0,ended
session_R1228,1,2026-11-12T06:27:00,2026-11-12T06:48:00,M,40~49,order_completed,0,0,ended
session_R1229,1,2026-06-18T12:45:00,2026-06-18T13:13:00,F,30~39,order_completed,0,0,ended
session_R1230,1,2026-04-03T15:51:00,2026-04-03T16:28:00,M,30~39,order_completed,0,0,ended
session_R1231,1,2026-11-24T18:24:00,2026-11-24T19:04:00,M,50+,order_completed,0,0,ended
session_R1232,1,2026-10-29T17:09:00,2026-10-29T17:30:00,M,30~39,order_completed,0,1,ended
session_R1233,1,2026-11-25T21:50:00,2026-11-25T22:02:00,F,50+,order_completed,1,0,ended
session_R1234,1,2026-05-09T08:26:00,2026-05-09T09:19:00,M,20~29,order_completed,0,1,ended
session_R1235,1,2026-09-02T17:26:00,2026-09-02T17:38:00,F,40~49,order_completed,0,0,ended
session_R1236,1,2026-09-28T13:21:00,2026-09-28T13:38:00,F,20~29,order_completed,0,0,ended
session_R1237,1,2026-04-23T20:20:00,2026-04-23T21:03:00,F,20~29,order_completed,1,0,ended
session_R1238,1,2026-10-16T13:05:00,2026-10-16T13:20:00,M,50+,order_completed,1,0,ended
session_R1239,1,2026-04-15T18:03:00,2026-04-15T18:35:00,M,20~29,order_completed,0,0,ended
session_R1240,1,2026-06-17T10:30:00,2026-06-17T10:49:00,F,50+,order_completed,0,0,ended
session_R1241,1,2026-11-22T12:46:00,2026-11-22T13:07:00,F,40~49,order_completed,0,1,ended
session_R1242,1,2026-11-09T17:42:00,2026-11-09T18:03:00,M,50+,order_completed,0,0,ended
session_R1243,1,2026-03-28T22:58:00,2026-03-28T23:15:00,F,50+,order_completed,0,0,ended
session_R1244,1,2026-08-06T09:36:00,2026-08-06T10:25:00,M,50+,order_completed,0,1,ended
session_R1245,1,2026-09-22T12:49:00,2026-09-22T12:58:00,M,40~49,order_completed,0,0,ended
session_R1246,1,2026-12-20T17:17:00,2026-12-20T17:22:00,M,50+,order_completed,0,0,ended
session_R1247,1,2026-07-06T19:55:00,2026-07-06T20:45:00,M,20~29,order_completed,0,0,ended
session_R1248,1,2026-03-31T08:57:00,2026-03-31T09:27:00,F,40~49,order_completed,1,0,ended
session_R1249,1,2026-12-29T20:46:00,2026-12-29T21:03:00,M,50+,order_completed,0,1,ended
session_R1250,1,2026-02-27T19:16:00,2026-02-27T19:58:00,M,40~49,order_completed,0,0,ended
session_R1251,1,2026-03-23T19:25:00,2026-03-23T19:54:00,F,50+,order_completed,0,1,ended
session_R1252,1,2026-02-22T12:58:00,2026-02-22T13:07:00,M,50+,order_completed,1,0,ended
session_R1253,1,2026-03-05T06:30:00,2026-03-05T06:40:00,F,50+,order_completed,1,0,ended
session_R1254,1,2026-06-25T14:28:00,2026-06-25T15:18:00,F,30~39,order_completed,0,0,ended
session_R1255,1,2026-06-17T17:20:00,2026-06-17T18:15:00,F,20~29,order_completed,1,0,ended
session_R1256,1,2026-08-20T21:19:00,2026-08-20T21:53:00,F,30~39,order_completed,1,0,ended
session_R1257,1,2026-07-08T18:47:00,2026-07-08T19:12:00,F,50+,order_completed,0,0,ended
session_R1258,1,2026-04-15T19:24:00,2026-04-15T19:50:00,M,50+,order_completed,0,1,ended
session_R1259,1,2026-12-18T18:47:00,2026-12-18T18:55:00,F,50+,order_completed,0,0,ended
session_R1260,1,2026-07-13T19:53:00,2026-07-13T20:16:00,M,40~49,order_completed,0,0,ended
session_R1261,1,2026-02-21T18:07:00,2026-02-21T18:33:00,M,20~29,order_completed,0,0,ended
session_R1262,1,2026-05-17T13:52:00,2026-05-17T14:26:00,F,40~49,order_completed,0,0,ended
session_R1263,1,2026-07-31T08:28:00,2026-07-31T09:26:00,M,50+,order_completed,1,0,ended
session_R1264,1,2026-07-07T19:15:00,2026-07-07T19:36:00,F,20~29,order_completed,0,0,ended
session_R1265,1,2026-01-05T13:30:00,2026-01-05T13:39:00,M,20~29,order_completed,0,0,ended
session_R1266,1,2026-11-27T20:22:00,2026-11-27T20:33:00,F,40~49,order_completed,0,0,ended
session_R1267,1,2026-09-08T11:45:00,2026-09-08T11:53:00,M,50+,order_completed,0,0,ended
session_R1268,1,2026-02-13T15:39:00,2026-02-13T15:46:00,M,50+,order_completed,0,0,ended
session_R1269,1,2026-05-26T10:50:00,2026-05-26T11:08:00,M,30~39,order_completed,0,0,ended
session_R1270,1,2026-10-20T21:23:00,2026-10-20T21:31:00,M,20~29,order_completed,0,0,ended
session_R1271,1,2026-02-28T10:19:00,2026-02-28T10:44:00,M,50+,order_completed,0,0,ended
session_R1272,1,2026-01-02T09:18:00,2026-01-02T09:29:00,M,50+,order_completed,1,0,ended
session_R1273,1,2026-06-05T19:20:00,2026-06-05T20:03:00,F,20~29,order_completed,0,0,ended
session_R1274,1,2026-05-23T06:58:00,2026-05-23T07:47:00,M,40~49,order_completed,0,0,ended
session_R1275,1,2026-03-30T06:24:00,2026-03-30T06:59:00,M,50+,order_completed,0,0,ended
session_R1276,1,2026-02-23T07:58:00,2026-02-23T08:05:00,M,50+,order_completed,0,0,ended
session_R1277,1,2026-05-06T22:18:00,2026-05-06T22:50:00,F,50+,order_completed,0,0,ended
session_R1278,1,2026-04-22T06:25:00,2026-04-22T07:08:00,F,50+,order_completed,1,0,ended
session_R1279,1,2026-07-10T18:40:00,2026-07-10T19:02:00,M,30~39,order_completed,0,0,ended
session_R1280,1,2026-02-12T09:34:00,2026-02-12T10:05:00,M,50+,order_completed,0,0,ended
session_R1281,1,2026-02-09T17:39:00,2026-02-09T17:45:00,M,40~49,order_completed,0,0,ended
session_R1282,1,2026-01-09T15:03:00,2026-01-09T15:52:00,M,30~39,order_completed,0,1,ended
session_R1283,1,2026-05-16T10:41:00,2026-05-16T11:03:00,F,50+,order_completed,1,1,ended
session_R1284,1,2026-02-25T18:28:00,2026-02-25T19:13:00,M,20~29,order_completed,0,1,ended
session_R1285,1,2026-08-08T17:25:00,2026-08-08T18:02:00,F,20~29,order_completed,0,0,ended
session_R1286,1,2026-08-12T22:12:00,2026-08-12T22:54:00,M,40~49,order_completed,0,0,ended
session_R1287,1,2026-03-11T15:59:00,2026-03-11T16:16:00,M,40~49,order_completed,0,0,ended
session_R1288,1,2026-07-27T06:22:00,2026-07-27T07:14:00,M,40~49,order_completed,0,0,ended
session_R1289,1,2026-01-17T17:12:00,2026-01-17T17:25:00,M,40~49,order_completed,0,0,ended
session_R1290,1,2026-09-05T20:26:00,2026-09-05T20:52:00,M,40~49,order_completed,0,0,ended
session_R1291,1,2026-10-25T15:44:00,2026-10-25T16:35:00,M,20~29,order_completed,0,0,ended
session_R1292,1,2026-05-13T22:58:00,2026-05-13T23:06:00,M,50+,order_completed,1,0,ended
session_R1293,1,2026-03-04T16:41:00,2026-03-04T17:00:00,M,40~49,order_completed,0,0,ended
session_R1294,1,2026-05-05T21:15:00,2026-05-05T21:46:00,M,40~49,order_completed,0,0,ended
session_R1295,1,2026-06-25T15:12:00,2026-06-25T15:27:00,F,30~39,order_completed,0,0,ended
session_R1296,1,2026-07-13T13:04:00,2026-07-13T13:40:00,M,50+,order_completed,1,0,ended
session_R1297,1,2026-01-29T19:12:00,2026-01-29T19:29:00,F,20~29,order_completed,0,0,ended
session_R1298,1,2026-11-13T12:57:00,2026-11-13T13:35:00,M,40~49,order_completed,1,1,ended
session_R1299,1,2026-05-09T09:51:00,2026-05-09T10:31:00,M,40~49,order_completed,1,0,ended
session_R1300,1,2026-06-03T13:45:00,2026-06-03T14:13:00,M,40~49,order_completed,0,0,ended
session_R1301,1,2026-09-03T14:01:00,2026-09-03T14:59:00,M,50+,order_completed,0,0,ended
session_R1302,1,2026-01-03T15:20:00,2026-01-03T15:53:00,M,50+,order_completed,0,0,ended
session_R1303,1,2026-10-06T15:39:00,2026-10-06T16:24:00,M,30~39,order_completed,0,0,ended
session_R1304,1,2026-05-14T18:23:00,2026-05-14T18:59:00,M,50+,order_completed,0,0,ended
session_R1305,1,2026-12-22T11:38:00,2026-12-22T12:18:00,F,50+,order_completed,0,0,ended
session_R1306,1,2026-04-12T16:22:00,2026-04-12T17:14:00,M,50+,order_completed,0,0,ended
session_R1307,1,2026-06-16T11:06:00,2026-06-16T11:40:00,F,20~29,order_completed,0,0,ended
session_R1308,1,2026-06-09T19:27:00,2026-06-09T20:08:00,F,30~39,order_completed,0,0,ended
session_R1309,1,2026-01-08T20:33:00,2026-01-08T20:59:00,M,50+,order_completed,0,0,ended
session_R1310,1,2026-10-02T19:11:00,2026-10-02T19:50:00,M,40~49,order_completed,0,0,ended
session_R1311,1,2026-02-24T18:44:00,2026-02-24T19:40:00,F,30~39,order_completed,1,0,ended
session_R1312,1,2026-07-16T10:51:00,2026-07-16T11:15:00,F,20~29,order_completed,0,1,ended
session_R1313,1,2026-12-22T06:27:00,2026-12-22T06:46:00,F,40~49,order_completed,1,0,ended
session_R1314,1,2026-01-07T06:40:00,2026-01-07T06:52:00,F,30~39,order_completed,0,0,ended
session_R1315,1,2026-07-06T08:58:00,2026-07-06T09:35:00,M,30~39,order_completed,1,0,ended
session_R1316,1,2026-05-28T09:27:00,2026-05-28T10:05:00,M,50+,order_completed,0,0,ended
session_R1317,1,2026-02-27T07:53:00,2026-02-27T08:18:00,M,30~39,order_completed,1,0,ended
session_R1318,1,2026-01-16T13:28:00,2026-01-16T13:55:00,M,40~49,order_completed,0,0,ended
session_R1319,1,2026-01-29T19:58:00,2026-01-29T20:37:00,F,20~29,order_completed,0,0,ended
session_R1320,1,2026-04-01T20:44:00,2026-04-01T21:33:00,F,40~49,order_completed,0,0,ended
session_R1321,1,2026-01-10T10:45:00,2026-01-10T11:08:00,M,50+,order_completed,0,0,ended
session_R1322,1,2026-01-17T20:25:00,2026-01-17T20:56:00,F,20~29,order_completed,0,0,ended
session_R1323,1,2026-12-14T22:07:00,2026-12-14T22:46:00,M,30~39,order_completed,0,0,ended
session_R1324,1,2026-06-29T15:58:00,2026-06-29T16:48:00,M,30~39,order_completed,0,0,ended
session_R1325,1,2026-09-16T16:07:00,2026-09-16T17:01:00,M,50+,order_completed,0,1,ended
session_R1326,1,2026-07-03T12:24:00,2026-07-03T13:01:00,M,30~39,order_completed,0,0,ended
session_R1327,1,2026-06-02T15:04:00,2026-06-02T15:09:00,M,20~29,order_completed,0,0,ended
session_R1328,1,2026-10-27T18:02:00,2026-10-27T18:51:00,M,30~39,order_completed,1,0,ended
session_R1329,1,2026-10-01T19:13:00,2026-10-01T19:24:00,M,40~49,order_completed,0,0,ended
session_R1330,1,2026-02-14T21:00:00,2026-02-14T21:45:00,F,30~39,order_completed,1,1,ended
session_R1331,1,2026-12-02T18:56:00,2026-12-02T19:18:00,M,50+,order_completed,0,0,ended
session_R1332,1,2026-01-05T20:21:00,2026-01-05T21:18:00,M,50+,order_completed,0,0,ended
session_R1333,1,2026-02-06T11:33:00,2026-02-06T12:04:00,M,30~39,order_completed,0,0,ended
session_R1334,1,2026-02-23T16:08:00,2026-02-23T16:58:00,F,20~29,order_completed,0,0,ended
session_R1335,1,2026-04-26T13:48:00,2026-04-26T14:17:00,F,30~39,order_completed,0,0,ended
session_R1336,1,2026-07-27T17:09:00,2026-07-27T17:35:00,M,50+,order_completed,0,0,ended
session_R1337,1,2026-11-15T22:56:00,2026-11-15T23:11:00,M,50+,order_completed,0,0,ended
session_R1338,1,2026-12-30T21:48:00,2026-12-30T22:13:00,M,20~29,order_completed,0,0,ended
session_R1339,1,2026-01-29T14:25:00,2026-01-29T15:13:00,F,30~39,order_completed,1,0,ended
session_R1340,1,2026-02-26T22:01:00,2026-02-26T22:48:00,F,50+,order_completed,0,0,ended
session_R1341,1,2026-09-27T13:27:00,2026-09-27T13:43:00,F,50+,order_completed,0,0,ended
session_R1342,1,2026-07-07T19:38:00,2026-07-07T20:11:00,M,20~29,order_completed,0,0,ended
session_R1343,1,2026-11-03T07:40:00,2026-11-03T08:18:00,F,40~49,order_completed,0,0,ended
session_R1344,1,2026-07-14T11:42:00,2026-07-14T12:36:00,M,30~39,order_completed,1,1,ended
