id,session_id,created_at,preferred_category,recommendation_type,recommended_menu_id,was_clicked,led_to_order
456,2343,2025-12-02 18:36:00,latte,situation,11,0,0
457,2348,2025-12-25 11:18:00,frappe,suggest,26,0,0
458,2350,2025-03-11 09:38:00,tea,situation,17,0,0
459,2363,2025-10-20 09:10:00,tea,situation,28,0,0
460,2363,2025-10-20 09:10:00,americano,situation,3,0,0
461,2373,2025-01-27 21:20:00,tea,situation,29,0,0
462,2384,2025-10-01 08:51:00,frappe,situation,26,1,0
463,2384,2025-10-01 08:51:00,juice,situation,22,1,0
464,2397,2025-12-06 13:09:00,coldbrew,suggest,8,1,0
465,2399,2025-03-08 21:43:00,coldbrew,situation,8,1,1
466,2403,2025-10-30 12:10:00,latte,situation,5,1,1
467,2413,2025-10-13 13:59:00,latte,suggest,11,0,0
468,2425,2025-05-19 14:28:00,latte,situation,10,1,1
469,2427,2025-10-30 18:37:00,tea,situation,17,1,0
470,2433,2025-11-12 17:25:00,cappuccino,situation,6,1,1
471,2437,2025-06-20 09:11:00,tea,situation,30,0,0
472,2437,2025-06-20 09:11:00,tea,situation,28,1,1
473,2442,2025-05-23 09:20:00,tea,situation,31,0,0
474,2457,2025-05-15 12:46:00,frappe,situation,26,1,0
475,2457,2025-05-15 12:46:00,ade,suggest,19,1,1
476,2465,2025-02-13 20:51:00,ade,suggest,24,0,0
477,2466,2025-08-22 07:59:00,latte,situation,4,1,0
478,2466,2025-08-22 07:59:00,smoothie,situation,21,0,0
479,2476,2025-10-25 08:36:00,latte,situation,4,1,1
480,2485,2025-04-22 17:33:00,drip,situation,9,0,0
481,2502,2025-01-20 09:51:00,smoothie,suggest,20,1,1
482,2502,2025-01-20 09:51:00,smoothie,situation,32,1,1
483,2503,2025-08-28 12:17:00,tea,situation,30,1,1
484,2512,2025-10-19 16:05:00,frappe,suggest,25,1,1
485,2512,2025-10-19 16:05:00,coldbrew,suggest,7,1,1
486,2520,2025-04-16 12:11:00,smoothie,situation,21,1,1
487,2520,2025-04-16 12:11:00,frappe,situation,26,0,0
488,2521,2025-06-10 13:50:00,coldbrew,situation,8,0,0
489,2521,2025-06-10 13:50:00,americano,situation,2,0,0
490,2529,2025-06-14 13:32:00,latte,situation,4,1,0
491,2529,2025-06-14 13:32:00,ade,situation,24,0,0
492,2531,2025-05-01 15:32:00,smoothie,situation,21,0,0
493,2531,2025-05-01 15:32:00,tea,situation,29,1,0
494,2541,2025-06-07 07:15:00,tea,situation,27,1,1
495,2541,2025-06-07 07:15:00,ade,situation,24,1,0
496,2559,2025-07-01 16:45:00,frappe,situation,25,0,0
497,2565,2025-04-28 18:10:00,ade,suggest,19,1,1
498,2571,2025-04-02 21:02:00,latte,suggest,4,0,0
499,2571,2025-04-02 21:02:00,frappe,situation,25,0,0
500,2578,2025-09-22 14:33:00,smoothie,situation,21,1,0
501,2592,2025-01-16 07:44:00,tea,situation,28,1,1
502,2598,2025-05-11 15:41:00,smoothie,situation,21,1,1
503,2598,2025-05-11 15:41:00,tea,suggest,30,0,0
504,2609,2025-11-20 07:18:00,smoothie,suggest,21,0,0
505,2609,2025-11-20 07:18:00,smoothie,situation,32,0,0
506,2610,2025-11-18 15:51:00,tea,situation,31,1,1
507,2610,2025-11-18 15:51:00,smoothie,situation,20,1,1
508,2620,2025-09-02 15:55:00,frappe,situation,13,0,0
509,2621,2025-10-09 08:56:00,frappe,situation,12,0,0
510,2623,2025-03-20 20:59:00,frappe,situation,13,1,1
511,2623,2025-03-20 20:59:00,ade,situation,19,0,0
512,2624,2025-12-15 16:06:00,tea,situation,31,1,0
513,2631,2025-04-20 09:37:00,coldbrew,situation,8,1,1
514,2631,2025-04-20 09:37:00,tea,situation,17,0,0
515,2634,2025-05-06 14:40:00,ade,suggest,19,1,0
516,2634,2025-05-06 14:40:00,latte,situation,4,0,0
517,2636,2025-03-29 15:53:00,tea,situation,28,1,0
518,2638,2025-06-15 17:53:00,latte,suggest,23,1,1
519,2644,2025-10-16 17:21:00,tea,situation,17,1,0
520,2648,2025-09-11 20:08:00,ade,situation,19,0,0
521,2648,2025-09-11 20:08:00,frappe,situation,25,1,1
522,2649,2025-02-22 16:12:00,tea,suggest,15,1,1
523,2651,2025-02-07 08:37:00,americano,suggest,2,0,0
524,2670,2025-06-20 20:38:00,ade,situation,18,1,1
525,2670,2025-06-20 20:38:00,espresso,situation,1,1,0
526,2671,2025-10-07 15:06:00,frappe,situation,26,0,0
527,2686,2025-12-07 11:29:00,smoothie,suggest,21,0,0
528,2690,2025-12-24 19:33:00,tea,suggest,27,1,1
529,2692,2025-09-07 08:03:00,americano,situation,2,1,0
530,2694,2025-05-31 08:16:00,tea,situation,17,0,0
531,2695,2025-01-17 12:49:00,coldbrew,suggest,7,0,0
532,2696,2025-10-22 17:22:00,coldbrew,suggest,7,1,0
533,2697,2025-07-26 13:46:00,tea,situation,31,1,1
534,2701,2025-04-11 16:48:00,juice,situation,22,1,0
535,2715,2025-04-20 13:26:00,americano,situation,2,1,1
536,2716,2025-01-30 07:49:00,americano,situation,2,1,0
537,2716,2025-01-30 07:49:00,non-coffee,situation,14,1,1
538,2717,2025-12-01 15:10:00,americano,suggest,3,0,0
539,2718,2025-06-14 07:10:00,latte,suggest,23,0,0
540,2731,2025-01-12 18:26:00,coldbrew,situation,7,1,1
541,2737,2025-11-05 18:12:00,smoothie,situation,32,1,1
542,2741,2025-08-17 09:50:00,espresso,suggest,1,1,0
543,2756,2025-01-22 17:50:00,ade,situation,24,1,1
544,2756,2025-01-22 17:50:00,frappe,situation,26,0,0
545,2759,2025-05-20 16:42:00,frappe,situation,13,1,0
546,2762,2025-12-05 09:27:00,americano,situation,2,0,0
547,2762,2025-12-05 09:27:00,frappe,situation,25,1,1
548,2763,2025-08-05 12:31:00,ade,situation,19,1,0
549,2764,2025-04-11 15:56:00,latte,situation,10,1,1
550,2764,2025-04-11 15:56:00,smoothie,suggest,20,1,0
551,2765,2025-09-01 09:59:00,americano,suggest,2,0,0
552,2779,2025-12-12 08:44:00,smoothie,situation,20,0,0
553,2779,2025-12-12 08:44:00,coldbrew,situation,8,1,1
554,2784,2025-04-21 11:23:00,coldbrew,situation,7,0,0
555,2784,2025-04-21 11:23:00,smoothie,situation,32,1,1
556,2786,2025-04-11 16:03:00,latte,situation,23,1,1
557,2797,2025-04-11 11:06:00,latte,suggest,23,1,0
558,2811,2025-05-11 12:36:00,tea,suggest,30,0,0
559,2811,2025-05-11 12:36:00,cappuccino,situation,6,0,0
560,2834,2025-01-11 17:12:00,frappe,situation,26,0,0
561,2839,2025-07-06 13:09:00,latte,situation,10,0,0
562,2844,2025-02-19 12:43:00,coldbrew,situation,8,0,0
563,2850,2025-04-12 15:19:00,juice,suggest,22,0,0
564,2851,2025-09-30 07:25:00,non-coffee,suggest,14,1,1
565,2863,2025-01-29 15:33:00,latte,suggest,4,1,0
566,2863,2025-01-29 15:33:00,ade,situation,19,0,0
567,2873,2025-11-30 07:13:00,latte,situation,5,1,1
568,2895,2025-01-01 19:19:00,juice,situation,22,1,1
569,2899,2025-04-02 15:00:00,latte,situation,11,1,1
570,2902,2025-05-31 11:53:00,tea,situation,17,0,0
571,2902,2025-05-31 11:53:00,tea,suggest,29,1,1
572,2911,2025-07-13 11:59:00,tea,situation,31,1,1
573,2911,2025-07-13 11:59:00,smoothie,situation,21,0,0
574,2938,2025-01-31 11:29:00,tea,situation,29,0,0
575,2943,2025-01-11 07:56:00,latte,suggest,23,1,0
576,2943,2025-01-11 07:56:00,tea,situation,16,0,0
577,2944,2025-02-26 09:35:00,frappe,suggest,25,1,1
578,2944,2025-02-26 09:35:00,americano,situation,3,1,0
579,2969,2025-08-21 15:26:00,tea,situation,15,1,1
580,2973,2025-05-16 22:10:00,latte,situation,4,1,1
581,2990,2025-05-19 09:22:00,americano,situation,2,1,1
582,2990,2025-05-19 09:22:00,americano,suggest,3,1,1
583,2991,2025-02-15 08:01:00,tea,suggest,28,0,0
584,2994,2025-10-05 12:53:00,espresso,suggest,1,0,0
585,2998,2025-07-06 15:13:00,ade,suggest,24,1,1
586,3005,2025-07-06 14:15:00,frappe,situation,12,1,1
587,3005,2025-07-06 14:15:00,smoothie,suggest,32,0,0
588,3006,2025-09-09 15:05:00,latte,situation,4,1,0
589,3014,2025-06-10 19:43:00,frappe,situation,25,0,0
590,3014,2025-06-10 19:43:00,tea,situation,28,0,0
591,3044,2025-10-05 18:42:00,espresso,situation,1,0,0
592,3049,2025-09-08 08:45:00,latte,suggest,23,0,0
593,3049,2025-09-08 08:45:00,americano,situation,2,1,0
594,3065,2025-05-24 17:48:00,frappe,suggest,25,0,0
595,3070,2025-04-22 15:36:00,juice,situation,22,1,0
596,3076,2025-01-21 13:26:00,coldbrew,suggest,8,0,0
597,3078,2025-09-14 21:44:00,tea,situation,31,0,0
598,3094,2025-07-05 18:09:00,smoothie,suggest,21,0,0
599,3094,2025-07-05 18:09:00,espresso,situation,1,1,1
600,3103,2025-11-18 15:14:00,tea,situation,30,0,0
601,3104,2025-08-25 09:17:00,coldbrew,suggest,7,1,1
602,3104,2025-08-25 09:17:00,smoothie,suggest,20,0,0
603,3111,2025-06-09 07:51:00,tea,situation,28,1,0
604,3114,2025-03-02 12:16:00,americano,situation,2,1,1
605,3120,2025-06-16 19:59:00,tea,suggest,16,1,1
606,3125,2025-07-20 15:10:00,frappe,situation,25,1,0
607,3129,2025-01-31 19:24:00,americano,situation,3,1,1
608,3147,2025-04-26 19:57:00,cappuccino,suggest,6,1,1
609,3149,2025-03-19 16:07:00,smoothie,situation,21,0,0
610,3159,2025-10-01 13:57:00,coldbrew,situation,8,0,0
611,3172,2025-10-28 16:03:00,coldbrew,situation,7,1,1
612,3173,2025-05-08 15:16:00,frappe,situation,13,0,0
613,3173,2025-05-08 15:16:00,non-coffee,situation,14,1,0
614,3178,2025-01-14 17:37:00,latte,situation,23,1,0
615,3202,2025-08-15 16:30:00,cappuccino,suggest,6,1,1
616,3202,2025-08-15 16:30:00,ade,situation,24,0,0
617,3205,2025-09-17 21:04:00,tea,situation,15,1,1
618,3205,2025-09-17 21:04:00,juice,situation,22,1,1
619,3210,2025-04-13 08:47:00,tea,situation,30,1,1
620,3210,2025-04-13 08:47:00,latte,situation,10,0,0
621,3219,2025-03-15 21:20:00,tea,situation,31,1,0
622,3224,2025-06-16 13:12:00,cappuccino,suggest,6,1,0
623,3228,2025-06-19 12:32:00,latte,situation,5,1,1
624,3235,2025-11-15 08:49:00,espresso,situation,1,1,1
625,3237,2025-10-30 15:34:00,frappe,situation,13,1,0
626,3238,2025-12-30 09:44:00,latte,situation,11,1,0
627,3241,2025-11-06 13:27:00,latte,situation,4,1,1
628,3241,2025-11-06 13:27:00,juice,situation,22,1,1
629,3248,2025-03-07 18:04:00,frappe,suggest,26,1,1
630,3248,2025-03-07 18:04:00,latte,suggest,5,1,1
631,3251,2025-02-25 20:29:00,tea,suggest,17,1,1
632,3251,2025-02-25 20:29:00,frappe,situation,25,0,0
633,3255,2025-06-29 13:49:00,ade,suggest,24,1,0
634,3258,2025-03-29 14:59:00,tea,suggest,30,1,1
635,3261,2025-12-19 08:01:00,tea,suggest,28,0,0
636,3261,2025-12-19 08:01:00,espresso,situation,1,1,1
637,3266,2025-04-17 14:56:00,smoothie,situation,20,1,1
638,3266,2025-04-17 14:56:00,frappe,situation,13,0,0
639,3274,2025-08-19 18:47:00,ade,suggest,18,0,0
640,3278,2025-01-05 15:40:00,frappe,situation,13,1,1
641,3279,2025-03-25 21:28:00,americano,suggest,3,1,0
642,3279,2025-03-25 21:28:00,frappe,suggest,12,0,0
643,3289,2025-11-20 09:19:00,americano,suggest,2,1,0
644,3290,2025-11-27 12:22:00,espresso,suggest,1,0,0
645,3291,2025-10-13 14:09:00,smoothie,situation,21,0,0
646,3295,2025-09-10 16:42:00,smoothie,suggest,32,1,1
647,3298,2025-03-19 12:21:00,tea,situation,28,0,0
648,3298,2025-03-19 12:21:00,latte,situation,23,0,0
649,3299,2025-12-16 14:11:00,latte,situation,23,0,0
650,3310,2025-12-22 12:06:00,frappe,suggest,13,1,1
651,3314,2025-03-09 13:46:00,frappe,situation,26,1,1
652,3322,2025-04-08 09:42:00,ade,suggest,19,1,1
653,3328,2025-04-02 08:48:00,coldbrew,situation,7,0,0
654,3338,2025-12-26 07:26:00,latte,situation,23,0,0
655,3343,2025-08-08 15:24:00,drip,situation,9,1,1
656,3349,2025-09-08 11:20:00,coldbrew,suggest,7,0,0
657,3357,2025-05-21 11:34:00,coldbrew,situation,8,1,0
658,3389,2025-10-23 17:29:00,frappe,situation,13,1,1
659,3394,2025-01-04 12:05:00,coldbrew,situation,7,1,1
660,3400,2025-08-24 16:29:00,tea,situation,27,1,1
661,3410,2025-02-09 19:21:00,tea,situation,31,0,0
662,3412,2025-12-17 12:31:00,tea,situation,27,1,1
663,3422,2025-09-18 15:54:00,frappe,situation,26,1,1
664,3422,2025-09-18 15:54:00,latte,suggest,23,1,1
665,3425,2025-09-22 09:34:00,espresso,suggest,1,1,1
666,3425,2025-09-22 09:34:00,tea,situation,27,0,0
667,3430,2025-12-30 20:48:00,tea,situation,28,1,0
668,3431,2025-02-09 16:02:00,smoothie,situation,32,0,0
669,3431,2025-02-09 16:02:00,juice,situation,22,1,0
670,3432,2025-04-09 14:24:00,non-coffee,suggest,14,0,0
671,3432,2025-04-09 14:24:00,frappe,situation,25,1,1
672,3444,2025-04-18 22:07:00,ade,situation,18,0,0
673,3444,2025-04-18 22:07:00,cappuccino,suggest,6,1,1
674,3469,2025-09-25 13:28:00,ade,situation,18,1,1
675,3477,2025-03-18 12:38:00,tea,situation,29,0,0
676,3477,2025-03-18 12:38:00,tea,situation,15,1,0
677,3480,2025-08-24 18:14:00,tea,suggest,17,0,0
678,3487,2025-09-12 11:04:00,tea,situation,28,0,0
679,3492,2025-10-02 15:44:00,smoothie,situation,21,1,1
680,3493,2025-12-17 12:31:00,ade,situation,18,1,1
681,3502,2025-07-24 20:00:00,cappuccino,suggest,6,0,0
682,3502,2025-07-24 20:00:00,ade,situation,19,0,0
683,3503,2025-02-06 12:15:00,frappe,suggest,13,1,1
684,3505,2025-01-04 09:35:00,espresso,situation,1,0,0
685,3505,2025-01-04 09:35:00,espresso,suggest,1,1,1
686,3536,2025-12-25 15:20:00,ade,situation,18,0,0
687,3536,2025-12-25 15:20:00,frappe,suggest,25,0,0
688,3540,2025-02-28 21:06:00,ade,situation,18,0,0
689,3543,2025-04-27 18:34:00,juice,situation,22,0,0
690,3549,2025-02-26 07:39:00,americano,suggest,2,1,0
691,3555,2025-09-28 08:51:00,latte,situation,23,1,1
692,3556,2025-06-16 11:34:00,espresso,suggest,1,1,0
693,3556,2025-06-16 11:34:00,ade,situation,18,1,1
694,3591,2025-04-11 12:00:00,tea,situation,30,1,1
695,3591,2025-04-11 12:00:00,ade,situation,19,1,1
696,3594,2025-05-22 13:33:00,smoothie,suggest,20,1,0
697,3594,2025-05-22 13:33:00,latte,situation,5,0,0
698,3602,2025-01-15 08:42:00,tea,situation,15,1,0
699,3608,2025-02-07 22:30:00,latte,suggest,23,0,0
700,3608,2025-02-07 22:30:00,tea,suggest,17,0,0
701,3612,2025-07-21 21:03:00,tea,suggest,15,1,0
702,3613,2025-07-26 20:26:00,non-coffee,suggest,14,1,1
703,3614,2025-04-09 08:34:00,coldbrew,situation,7,0,0
704,3614,2025-04-09 08:34:00,tea,situation,29,1,0
705,3617,2025-10-02 14:37:00,tea,situation,30,0,0
706,3618,2025-12-13 16:28:00,tea,situation,17,0,0
707,3621,2025-10-26 11:19:00,tea,situation,31,0,0
708,3628,2025-02-12 15:20:00,frappe,situation,12,1,1
709,3631,2025-09-09 07:56:00,coldbrew,situation,7,1,1
710,3633,2025-05-03 16:01:00,latte,suggest,10,0,0
711,3636,2025-02-16 18:40:00,drip,situation,9,0,0
712,3636,2025-02-16 18:40:00,frappe,situation,26,0,0
713,3637,2025-12-30 17:12:00,latte,situation,10,0,0
714,3637,2025-12-30 17:12:00,tea,situation,27,1,0
715,3638,2025-01-24 15:14:00,tea,situation,27,0,0
716,3649,2025-09-05 14:30:00,tea,suggest,15,1,1
717,3658,2025-06-13 12:24:00,americano,suggest,3,0,0
718,3681,2025-08-19 08:48:00,tea,situation,28,0,0
719,3681,2025-08-19 08:48:00,frappe,suggest,12,1,1
720,3685,2025-12-12 16:08:00,frappe,suggest,12,1,1
721,3690,2025-06-14 12:23:00,latte,situation,23,1,1
722,3694,2025-10-29 20:15:00,tea,suggest,31,0,0
723,3701,2025-01-21 12:55:00,coldbrew,situation,8,0,0
724,3707,2025-12-15 20:15:00,tea,situation,17,1,0
725,3707,2025-12-15 20:15:00,tea,suggest,17,1,1
726,3731,2025-12-19 21:33:00,espresso,situation,1,0,0
727,3734,2025-10-14 13:17:00,tea,situation,16,0,0
728,3734,2025-10-14 13:17:00,espresso,situation,1,1,0
729,3737,2025-07-08 08:04:00,tea,suggest,28,0,0
730,3746,2025-06-07 15:28:00,latte,situation,4,0,0
731,3751,2025-09-30 21:43:00,latte,situation,4,0,0
732,3756,2025-12-23 14:56:00,juice,situation,22,1,1
733,3769,2025-05-16 13:46:00,ade,situation,24,1,1
734,3771,2025-10-10 13:21:00,tea,situation,27,0,0
735,3773,2025-10-05 16:57:00,ade,situation,24,0,0
736,3775,2025-02-09 08:31:00,drip,suggest,9,1,0
737,3781,2025-10-04 19:47:00,tea,situation,15,1,0
738,3785,2025-12-31 15:39:00,ade,situation,19,0,0
739,3803,2025-05-24 17:49:00,smoothie,situation,20,0,0
740,3803,2025-05-24 17:49:00,frappe,suggest,26,0,0
741,3805,2025-11-28 15:21:00,frappe,situation,13,1,0
742,3808,2025-05-21 15:34:00,americano,situation,2,0,0
743,3821,2025-04-06 18:52:00,drip,situation,9,1,1
744,3822,2025-03-18 12:18:00,frappe,suggest,12,0,0
745,3823,2025-07-12 16:30:00,tea,situation,30,1,0
746,3823,2025-07-12 16:30:00,frappe,situation,12,0,0
747,3836,2025-02-10 08:32:00,espresso,suggest,1,0,0
748,3841,2025-06-23 14:25:00,cappuccino,situation,6,1,1
749,3846,2025-01-16 14:21:00,latte,situation,4,1,1
750,3846,2025-01-16 14:21:00,non-coffee,situation,14,0,0
751,3848,2025-09-18 12:59:00,latte,situation,23,1,0
752,3848,2025-09-18 12:59:00,ade,suggest,19,0,0
753,3852,2025-03-09 08:35:00,tea,situation,17,0,0
754,3863,2025-07-19 12:50:00,latte,suggest,11,1,0
755,3875,2025-11-28 12:48:00,non-coffee,situation,14,1,1
756,3883,2025-01-14 15:10:00,espresso,situation,1,1,1
757,3886,2025-03-04 15:19:00,frappe,situation,26,0,0
758,3897,2025-11-11 16:08:00,tea,situation,17,0,0
759,3897,2025-11-11 16:08:00,latte,situation,10,0,0
760,3905,2025-02-22 15:17:00,frappe,situation,13,1,1
761,3909,2025-05-04 15:56:00,latte,situation,4,1,0
762,3909,2025-05-04 15:56:00,tea,suggest,27,0,0
763,3920,2025-12-17 08:09:00,tea,situation,30,0,0
764,3920,2025-12-17 08:09:00,frappe,situation,13,0,0
765,3925,2025-05-14 08:24:00,tea,suggest,17,1,1
766,3925,2025-05-14 08:24:00,americano,situation,3,1,1
767,3928,2025-01-25 13:34:00,tea,situation,29,0,0
768,3933,2025-02-12 14:31:00,tea,situation,31,0,0
769,3937,2025-06-30 17:52:00,latte,situation,4,0,0
770,3941,2025-02-21 09:49:00,latte,situation,5,0,0
771,3943,2025-02-09 18:32:00,smoothie,situation,32,0,0
772,3943,2025-02-09 18:32:00,ade,situation,19,1,1
773,3944,2025-08-19 14:46:00,frappe,suggest,13,0,0
774,3951,2025-09-06 20:57:00,tea,situation,28,0,0
775,3954,2025-02-17 14:42:00,latte,situation,5,0,0
776,3956,2025-03-30 19:53:00,smoothie,situation,21,1,1
777,3956,2025-03-30 19:53:00,frappe,situation,26,0,0
778,3960,2025-02-28 13:25:00,latte,situation,5,0,0
779,3976,2025-04-15 09:21:00,latte,suggest,4,1,0
780,3976,2025-04-15 09:21:00,espresso,suggest,1,1,0
781,3986,2025-01-14 11:31:00,americano,suggest,2,0,0
782,3990,2025-09-18 13:33:00,americano,situation,3,0,0
783,3990,2025-09-18 13:33:00,americano,situation,3,1,0
784,3992,2025-03-07 09:11:00,frappe,situation,26,1,1
785,3993,2025-09-21 09:23:00,juice,situation,22,0,0
786,3993,2025-09-21 09:23:00,frappe,situation,12,1,1
787,3994,2025-01-21 15:56:00,smoothie,situation,32,0,0
788,3997,2025-05-26 14:45:00,tea,suggest,29,0,0
789,3999,2025-09-02 08:05:00,americano,situation,2,1,1
790,4009,2025-04-02 12:35:00,smoothie,situation,20,1,1
791,4015,2025-09-21 18:02:00,coldbrew,situation,8,1,1
792,4015,2025-09-21 18:02:00,tea,suggest,15,1,0
793,4025,2025-02-07 09:34:00,americano,suggest,2,0,0
794,4029,2025-03-28 07:57:00,tea,situation,27,0,0
795,4030,2025-05-04 08:40:00,latte,situation,23,1,1
796,4036,2025-01-09 19:00:00,latte,situation,10,1,0
797,4038,2025-03-23 13:31:00,latte,situation,23,1,0
798,4043,2025-07-28 15:16:00,tea,situation,30,0,0
799,4043,2025-07-28 15:16:00,frappe,situation,12,0,0
800,4046,2025-04-02 15:19:00,americano,situation,3,1,1
801,4050,2025-04-20 11:24:00,tea,suggest,28,0,0
802,4051,2025-01-24 18:04:00,drip,situation,9,1,0
803,4051,2025-01-24 18:04:00,frappe,suggest,25,0,0
804,4068,2025-01-27 09:35:00,smoothie,situation,20,1,1
805,4068,2025-01-27 09:35:00,latte,situation,23,1,1
806,4071,2025-02-01 15:56:00,latte,suggest,23,1,1
807,4071,2025-02-01 15:56:00,tea,suggest,15,1,1
808,4072,2025-01-05 09:16:00,coldbrew,situation,8,0,0
809,4072,2025-01-05 09:16:00,smoothie,situation,20,1,0
810,4082,2025-10-02 08:13:00,latte,situation,5,1,1
811,4089,2025-08-04 08:47:00,tea,situation,31,1,1
812,4103,2025-08-13 08:38:00,tea,situation,15,1,1
813,4105,2025-08-15 17:12:00,tea,suggest,27,0,0
814,4109,2025-12-03 07:08:00,tea,situation,16,0,0
815,4115,2025-07-11 09:47:00,latte,situation,23,0,0
816,4117,2025-05-28 18:01:00,ade,situation,18,0,0
817,4119,2025-09-04 12:15:00,ade,situation,19,0,0
818,4120,2025-05-03 12:49:00,americano,situation,3,0,0
819,4128,2025-03-25 13:11:00,cappuccino,situation,6,1,0
820,4141,2025-01-06 11:28:00,tea,suggest,31,0,0
821,4147,2025-12-07 12:29:00,tea,suggest,15,1,1
822,4147,2025-12-07 12:29:00,ade,situation,19,0,0
823,4149,2025-06-22 09:56:00,coldbrew,situation,7,0,0
824,4151,2025-06-21 08:38:00,americano,suggest,2,1,1
825,4153,2025-07-13 07:22:00,latte,suggest,4,1,1
826,4154,2025-09-30 16:52:00,tea,situation,15,1,0
827,4155,2025-05-09 15:34:00,tea,situation,29,1,0
828,4156,2025-12-17 12:26:00,frappe,situation,26,0,0
829,4179,2025-10-12 16:18:00,tea,suggest,29,0,0
830,4180,2025-09-23 09:54:00,frappe,situation,25,1,0
831,4181,2025-01-03 17:40:00,tea,suggest,27,1,0
832,4184,2025-09-14 19:48:00,tea,situation,17,0,0
833,4185,2025-06-28 09:58:00,latte,situation,4,0,0
834,4195,2025-10-12 15:59:00,frappe,situation,12,0,0
835,4195,2025-10-12 15:59:00,ade,situation,24,1,1
836,4202,2025-12-07 08:30:00,frappe,suggest,25,0,0
837,4208,2025-05-06 15:08:00,tea,situation,16,0,0
838,4211,2025-04-05 14:39:00,tea,situation,15,1,1
839,4222,2025-09-01 22:49:00,juice,situation,22,0,0
840,4223,2025-01-15 17:37:00,frappe,suggest,12,0,0
841,4224,2025-01-27 09:15:00,drip,situation,9,1,1
842,4224,2025-01-27 09:15:00,tea,situation,29,0,0
843,4240,2025-03-30 15:51:00,frappe,situation,26,1,1
844,4269,2025-03-15 08:05:00,latte,suggest,23,0,0
845,4286,2025-09-28 22:28:00,frappe,situation,26,1,1
846,4290,2025-12-03 07:24:00,tea,situation,27,0,0
847,4293,2025-10-06 16:56:00,frappe,suggest,26,0,0
848,4295,2025-03-16 17:15:00,tea,suggest,31,1,1
849,4298,2025-06-21 11:12:00,latte,situation,4,1,0
850,4298,2025-06-21 11:12:00,latte,situation,5,1,1
851,4308,2025-07-18 16:55:00,smoothie,suggest,20,1,1
852,4312,2025-11-13 20:45:00,latte,situation,5,0,0
853,4312,2025-11-13 20:45:00,tea,situation,16,1,1
854,4330,2025-05-03 07:57:00,drip,suggest,9,1,0
855,4330,2025-05-03 07:57:00,coldbrew,situation,7,1,1
856,4331,2025-07-17 11:56:00,smoothie,suggest,20,1,1
857,4334,2025-01-17 14:25:00,tea,situation,16,0,0
858,4334,2025-01-17 14:25:00,frappe,situation,13,1,0
859,4335,2025-10-06 07:54:00,drip,situation,9,1,1
860,4354,2025-06-16 15:50:00,latte,situation,11,1,0
861,4354,2025-06-16 15:50:00,frappe,suggest,12,1,1
862,4356,2025-12-08 12:23:00,americano,suggest,3,1,1
863,4364,2025-03-09 13:21:00,smoothie,situation,21,1,0
864,4366,2025-03-10 21:50:00,tea,situation,31,0,0
865,4366,2025-03-10 21:50:00,frappe,situation,13,0,0
866,4376,2025-01-16 17:15:00,americano,situation,2,1,1
867,4379,2025-07-19 19:35:00,latte,situation,4,0,0
868,4379,2025-07-19 19:35:00,tea,situation,15,0,0
869,4381,2025-07-09 16:36:00,ade,situation,19,1,0
870,4381,2025-07-09 16:36:00,tea,suggest,29,0,0
871,4392,2025-08-08 18:20:00,tea,suggest,27,0,0
872,4397,2025-07-30 22:48:00,tea,situation,31,0,0
873,4397,2025-07-30 22:48:00,tea,situation,31,1,0
874,4398,2025-07-27 20:52:00,frappe,situation,26,1,0
875,4398,2025-07-27 20:52:00,frappe,situation,12,1,0
876,4414,2025-07-05 14:14:00,smoothie,situation,20,0,0
